1710754318263183700, SB-09D3, -3.668426349759102, 21.02576643228531, 70, 349, -0.13356629676358128, 0.6871390284133648, -0.2046695314347744, 0.06585459411144257, 0.1023347657173872, -0.03292729705572128, 1, 1, 1
1710754318622142000, SB-A753, -24.138827621936798, 27.615422010421753, 80, 320, -0.6477963845128131, 1.299974582908547, 0.17937149479985237, 0.08162784576416016, -0.08968574739992619, -0.04081392288208008, 1, 1, 1
1710754318654950600, SB-09D3, -6.201678141951561, 35.77820658683777, 70, 349, -0.6370226096034515, 1.308855797578941, -0.17937149479985237, -0.08162784576416016, 0.08968574739992619, 0.04081392288208008, 1, 1, 1
1710754319018976100, SB-09D3, -7.469254732131958, 45.26337683200836, 71, 349, -0.638930699557217, 1.3186720694134182, -0.20621457695960999, -0.12997233867645264, 0.10310728847980499, 0.06498616933822632, 1, 1, 1
1710754319021009900, SB-A753, -28.090712428092957, 32.2661429643631, 80, 321, -0.638930699557217, 1.3186720694134182, 0.20621457695960999, 0.12997233867645264, -0.10310728847980499, -0.06498616933822632, 1, 1, 1
1710754319377083900, SB-09D3, -8.987651020288467, 55.35789728164673, 72, 349, -0.6299116569316388, 1.3371801749676957, -0.2361018881201744, -0.17903092503547668, 0, 0, 1, 1, 0
1710754319490348600, SB-A753, -32.59783983230591, 37.45480477809906, 80, 322, -0.6318197468854042, 1.3469964468021725, 0.22614505887031555, 0.23556342720985413, 0, 0, 1, 1, 0
1710754319836610500, SB-A753, -44.71382200717926, 51.53067111968994, 80, 323, -0.6207425851465164, -0.07767943587896049, 0.32933012396097183, 0.2108677625656128, 0, 0, 1, 1, 0
1710754319927754400, SB-09D3, -12.476342171430588, 76.79325342178345, 73, 191, -0.6207425851465164, -0.07767943587896049, -0.3223747983574867, -0.25262582302093506, 0, 0, 1, 1, 0
1710754320263073100, SB-09D3, -16.080965101718903, 82.20425248146057, 73, 192, -0.6332275528186032, -1.3529561565735122, -0.37822364270687103, -0.19882416725158691, 0, 0, 1, 1, 0
1710754320439427400, SB-A753, -58.51349234580994, 67.83868670463562, 80, 217, -0.6479157987360987, -1.3599422559789085, 0.40779490768909454, 0.14878112077713013, 0, 0, 1, 1, 0
1710754320572187100, SB-09D3, -19.730068743228912, 82.34936594963074, 74, 193, -0.6479157987360987, -1.3599422559789085, -0.42394714057445526, -0.10408830642700195, 0, 0, 1, 1, 0
1710754320786510000, SB-A753, -69.21452283859253, 76.32483839988708, 80, 217, -0.6628934402213894, -1.3666302027448316, 0.4825372099876404, 0.031157314777374268, 0, 0, 1, 1, 0
1710754320889437800, SB-09D3, -21.395665407180786, 76.63238644599915, 75, 194, -0.6628934402213894, -1.3666302027448316, -0.47818857431411743, -0.0030754804611206055, 0, 0, 1, 1, 0
1710754321203501500, SB-09D3, -23.12576174736023, 69.8237657546997, 76, 195, 0.28474954424372273, -1.373012036017526, -0.5533653497695923, 0.0440974235534668, 0, 0, 1, 1, 0
1710754321419732700, SB-A753, -83.23394656181335, 66.69425368309021, 80, 143, 0.2821613537926975, -1.382671294280417, 0.5877586752176285, -0.02107948064804077, 0, 0, 1, 1, 0
1710754321511820300, SB-09D3, -24.458079040050507, 64.58630561828613, 77, 195, 0.2821613537926975, -1.382671294280417, -0.5877586752176285, 0.02107948064804077, 0, 0, 1, 1, 0
1710754321792736500, SB-A753, -84.78965163230896, 54.443734884262085, 80, 143, 0.27957316334167226, -1.3923305525433076, 0.5732375085353851, -0.018017232418060303, 0, 0, 1, 1, 0
1710754321819015600, SB-09D3, -27.465900778770447, 52.642011642456055, 78, 195, 0.27957316334167226, -1.3923305525433076, -0.5732375085353851, 0.018017232418060303, 0, 0, 1, 1, 0
1710754322268062000, SB-09D3, -32.231783866882324, 32.93553292751312, 79, 345, 0.27698497289064716, 0.12417299473052965, -0.42922401428222656, 0.06151247024536133, 0, 0, 1, 1, 0
1710754322271588300, SB-A753, -75.15418529510498, 39.086779952049255, 80, 143, 0.27698497289064716, 0.12417299473052965, 0.42922401428222656, -0.06151247024536133, 0, 0, 1, 1, 0
1710754322705995400, SB-09D3, -37.788525223731995, 24.59324449300766, 79, 345, 0.2880621346295353, 1.3934900056537416, -0.293672114610672, 0.03978283703327179, 0, 0, 1, 1, 0
