1725869801457960200, SB-CE32, 116.06311782287612, 82.73041755251829, 342.63499657857466, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869802051069800, SB-B85A, 116.43594204338459, 146.49436439563564, 392.66948646408605, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869802582993900, SB-CE32, 95.23930315621799, 87.06670865587698, 223.27855918399376, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869802952227300, SB-B85A, 110.44257443929341, 165.62139011560504, 269.7581394781323, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869803754761800, SB-B85A, 84.26353252036235, 161.80881762322343, 361.53443353864697, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869803828186900, SB-CE32, 41.29120555880076, 104.3790333585702, 412.98513326556144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869804662444800, SB-B85A, 52.935076916400156, 140.73049340997824, 151.5243023394259, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869804899168200, SB-CE32, 41.07139483559353, 96.76974904099231, 226.19491737970563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869805466303200, SB-B85A, 56.10905889283723, 120.3452270228405, 384.806807829261, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869805853355800, SB-CE32, 73.88093443356955, 85.47118412227954, 413.2138846601948, 0, 0.4925291802605266, 1.4304086028853775, -1.3494077119515349, -0.564641854518955, 0, 0, 1, 1, 0
1725869806264402700, SB-B85A, 79.65367358102074, 100.98308393933202, 443.3687686054654, 38, 0.4925291802605267, -0.1695913971146225, -1.3933566950109941, -0.5869404215768625, 0, 0, 1, 1, 0
1725869807097318800, SB-CE32, 123.53533578550143, 67.12190160879103, 257.0416014030937, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869807180177100, SB-B85A, 109.92732664845434, 75.8264795537938, 114.1966456710359, 143, 0.4814520185216386, -1.4389084080378343, -1.7648695152803355, 0.24038192511369916, 0, 0, 1, 1, 0
1725869807984488400, SB-B85A, 101.25731739809434, 60.71374118127636, 301.819777347124, 143, 0.4814520185216386, -1.4389084080378343, -1.42714564271973, 0.18933522705272596, 0, 0, 1, 1, 0
1725869808073378500, SB-CE32, 116.44565282070448, 66.64408644188443, 205.77376475476896, 180, 0.4814520185216386, -1.4389084080378343, -1.6954335506367306, -0.03004239005823905, 0, 0, 1, 1, 0
1725869808796877500, SB-B85A, 72.4226901042258, 41.252594081938426, 390.86748539831177, 143, 0.4674900933718116, -1.4387865641629476, -0.6625157775636419, 0.017597697409388217, 0, 0, 1, 1, 0
1725869809126051100, SB-CE32, 73.30255484853528, 82.1618305876096, 354.4414556368481, 181, 0.46749009337181174, -0.1609697480872787, -0.5998805416175409, -1.0562404140516914, 0, 0, 1, 1, 0
1725869809742647400, SB-B85A, 49.159126632158944, 23.506640558423705, 55.2919344538029, 37, 0.45353242115963804, 1.4384210696531108, -0.10803054079900165, -0.18494666943911925, 0.054015270399500825, 0.09247333471955962, 1, 1, 1
1725869810591990500, SB-CE32, 13.731685428176622, 105.59246074351259, 208.1503509741576, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869810820290700, SB-B85A, 49.329443681276864, 22.088152712720845, 23.620869850540135, 36, 0.39748775145490434, 1.3661900521875763, -0.08046606993748796, -0.2568451721695704, 0, 0, 1, 1, 0
1725869811715126600, SB-CE32, 37.756169294853656, 102.41185723584658, 292.8729379718639, 359, 0.38754158029590535, 1.373284587127407, 0.28849259603938165, -1.3662034717881215, 0, 0, 1, 1, 0
1725869811754270000, SB-B85A, 62.09038239014164, 2.6813413417022085, 293.59067248955637, 35, 0.4015035054457322, 1.3734064310022944, -0.19819166586637807, 0.6284068460947659, 0, 0, 1, 1, 0
1725869812664551400, SB-B85A, 89.43456007398402, -17.772967287716064, 302.5755488271522, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869812754094300, SB-CE32, 79.12726606344715, 87.94003464252303, 359.62076945815824, 0, -0.4357112280120216, 1.4709364543563392, -0.48283132521620103, -0.3568669035972258, 0, 0, 1, 1, 0
1725869813563629100, SB-B85A, 122.9056018999236, -15.06592320110972, 374.377351525166, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869813951328500, SB-CE32, 125.99450933098527, 71.17204595744946, 394.85506799045515, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869814364492900, SB-B85A, 121.92530004407588, -1.2972556449065835, 83.89974505687877, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869814984823100, SB-CE32, 118.72332427339049, 71.15945696721818, 200.30396616814, 180, -0.4357112280120216, -1.4709364543563392, -1.6211262709769194, -0.11772087810245069, 0, 0, 1, 1, 0
1725869815166643400, SB-B85A, 94.29116002378667, 16.86883152403822, 361.8414873143479, 213, -0.4496731531618486, -1.4708146104814523, -1.200041214954417, 0.8045084713144321, 0, 0, 1, 1, 0
1725869815974461800, SB-CE32, 77.59651272207101, 84.82171915216783, 468.75275116224634, 181, -0.4613162479264242, -0.13664809808107947, -1.0233286080180803, -1.0417558595028598, 0, 0, 1, 1, 0
1725869816062108100, SB-B85A, 61.030599922229115, 40.49344477381037, 281.10944607937773, 326, -0.475273920138598, -0.13628260357124306, -0.6920335382280601, -0.22274720019613228, 0, 0, 1, 1, 0
1725869816862508100, SB-B85A, 63.94966324752015, 55.90988626616161, 240.97325531216785, 326, -0.47527392013859787, 1.4627427196593101, -0.8937064122330034, -0.6574139009986243, 0, 0, 1, 1, 0
1725869817162043300, SB-CE32, 26.963446322086448, 102.56028096927423, 118.36963098338565, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0
1725869817654847600, SB-B85A, 90.94181115678055, 72.87125769234933, 342.28895166721986, 326, -0.4613162479264241, 1.4631082141691465, -1.6398173792165722, -0.6932038134291247, 0, 0, 1, 1, 0
1725869818156507500, SB-CE32, 31.666401683464322, 105.64620258748035, 114.55808364556782, 359, -0.4613162479264242, 0.1366480980810796, -0.6001689714029367, -1.0983308677553136, 0, 0, 1, 1, 0
