Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
10,0,0.064425,-0.021391,-1.554623,-482.157379,634.374084,161.352325,0.012987,-0.006089,-1.668074,131.449753,-200.768890,167.874557,-0.002890,-0.025188,1.477152,151.452286,-357.059479,145.679428,0.034344,-0.106402,1.579887,-525.715698,-231.311005,139.386841
11,0,0.064003,-0.020835,-1.554750,-482.161621,634.367798,161.345505,0.013289,-0.006184,-1.667928,131.447327,-200.772232,167.872314,-0.002978,-0.025135,1.477052,151.457245,-357.054047,145.668915,0.034243,-0.106533,1.579827,-525.721130,-231.312561,139.385696
12,0,0.064342,-0.020973,-1.554696,-482.147797,634.366089,161.350723,0.013362,-0.006045,-1.667822,131.460281,-200.768723,167.859482,-0.003021,-0.025276,1.477107,151.458954,-357.054718,145.661819,0.034557,-0.106467,1.579867,-525.707703,-231.316803,139.386047
13,0,0.064341,-0.021142,-1.554711,-482.149384,634.369141,161.366837,0.013246,-0.006348,-1.667924,131.465118,-200.760880,167.890503,-0.002857,-0.025038,1.477123,151.462158,-357.052734,145.693817,0.034052,-0.106336,1.579780,-525.700928,-231.315964,139.401428
14,0,0.064143,-0.020984,-1.554628,-482.157013,634.372314,161.355103,0.013375,-0.005707,-1.667995,131.450302,-200.760742,167.881866,-0.002920,-0.025161,1.477052,151.447525,-357.046631,145.680466,0.034337,-0.106644,1.579834,-525.717041,-231.309448,139.401321
15,0,0.064229,-0.021365,-1.554775,-482.158112,634.369202,161.348724,0.013249,-0.006036,-1.668069,131.451477,-200.762253,167.878815,-0.003025,-0.025122,1.477023,151.453537,-357.052246,145.673080,0.034166,-0.106435,1.579758,-525.709045,-231.308136,139.383087
16,0,0.064253,-0.020840,-1.554545,-482.150452,634.375305,161.354813,0.012960,-0.006046,-1.667895,131.452576,-200.762146,167.892883,-0.002948,-0.025070,1.477073,151.448730,-357.050415,145.690872,0.033983,-0.106423,1.579844,-525.710449,-231.306946,139.392502
17,0,0.064864,-0.021319,-1.554756,-482.145050,634.368591,161.349274,0.012888,-0.005976,-1.668026,131.458160,-200.766235,167.870987,-0.002910,-0.025014,1.477071,151.458176,-357.056702,145.672638,0.034160,-0.106444,1.579849,-525.711609,-231.313629,139.384293
18,0,0.064419,-0.021355,-1.554722,-482.157532,634.367981,161.346893,0.013062,-0.006030,-1.667829,131.451080,-200.770599,167.868210,-0.002853,-0.025207,1.477181,151.450485,-357.057404,145.666443,0.034406,-0.106595,1.579855,-525.716003,-231.315536,139.388321
19,0,0.064160,-0.020864,-1.554729,-482.151672,634.370178,161.348160,0.013556,-0.006187,-1.667836,131.455505,-200.766785,167.875351,-0.002882,-0.025188,1.477185,151.450333,-357.056244,145.674973,0.034315,-0.106459,1.579822,-525.711182,-231.312180,139.388733
20,0,0.064030,-0.021071,-1.554623,-482.153290,634.371216,161.360733,0.013116,-0.006135,-1.667975,131.453476,-200.756393,167.888229,-0.003002,-0.025236,1.477118,151.455322,-357.041351,145.679962,0.034366,-0.106631,1.579791,-525.714539,-231.306686,139.401550
21,0,0.064326,-0.021591,-1.554621,-482.155487,634.374146,161.354889,0.013182,-0.005881,-1.667893,131.456589,-200.763748,167.878250,-0.002968,-0.025083,1.477083,151.452301,-357.045837,145.671936,0.034330,-0.106466,1.579725,-525.720520,-231.309631,139.395920
22,0,0.064239,-0.021024,-1.554580,-482.155060,634.367126,161.357849,0.013244,-0.005938,-1.667836,131.457458,-200.760208,167.887070,-0.002875,-0.025249,1.477137,151.456039,-357.048950,145.678848,0.034050,-0.106242,1.579833,-525.714478,-231.314941,139.392227
23,0,0.064142,-0.020801,-1.554695,-482.146240,634.373962,161.357910,0.013255,-0.005919,-1.667989,131.460922,-200.764206,167.878250,-0.002893,-0.025157,1.477098,151.464264,-357.051697,145.672180,0.034507,-0.106579,1.579791,-525.705627,-231.314224,139.399796
24,0,0.064261,-0.020973,-1.554604,-482.151154,634.367249,161.359756,0.012887,-0.005799,-1.667957,131.461624,-200.769989,167.874725,-0.002898,-0.025170,1.477133,151.457947,-357.052826,145.661957,0.034218,-0.106557,1.579845,-525.706909,-231.320038,139.388641
25,0,0.064152,-0.020986,-1.554673,-482.155518,634.377563,161.351044,0.013004,-0.006105,-1.667956,131.448547,-200.764999,167.870575,-0.002897,-0.025195,1.477092,151.447464,-357.049500,145.667542,0.034506,-0.106462,1.579873,-525.714600,-231.315338,139.386490
26,0,0.064369,-0.021102,-1.554676,-482.147461,634.377441,161.355606,0.013195,-0.005896,-1.667837,131.455276,-200.766357,167.875732,-0.003040,-0.025223,1.477140,151.459946,-357.050049,145.671921,0.034076,-0.106370,1.579861,-525.706909,-231.312180,139.388107
27,0,0.063890,-0.021092,-1.554612,-482.148926,634.366028,161.357803,0.012812,-0.005598,-1.668072,131.459442,-200.757660,167.875336,-0.002914,-0.025131,1.477116,151.451309,-357.051270,145.679688,0.034377,-0.106498,1.579807,-525.712280,-231.314270,139.403091
28,0,0.064404,-0.021129,-1.554708,-482.149353,634.371765,161.359085,0.012977,-0.006007,-1.667974,131.449387,-200.761703,167.883514,-0.002899,-0.025118,1.477169,151.442810,-357.051971,145.685852,0.034393,-0.106452,1.579868,-525.717896,-231.306885,139.403519
29,0,0.064291,-0.021062,-1.554607,-482.155975,634.363220,161.347549,0.012976,-0.006151,-1.667894,131.448410,-200.764374,167.871170,-0.002991,-0.025220,1.477064,151.445847,-357.048615,145.670593,0.034466,-0.106462,1.579829,-525.724304,-231.314896,139.399826
30,0,0.064631,-0.021273,-1.554574,-482.155975,634.363342,161.336563,0.013149,-0.006127,-1.667913,131.453064,-200.771164,167.871185,-0.002862,-0.025133,1.477085,151.451553,-357.060394,145.662506,0.034408,-0.106382,1.579807,-525.711060,-231.316864,139.377594
31,0,0.064538,-0.021509,-1.554645,-482.151611,634.368408,161.350311,0.013257,-0.005867,-1.667880,131.465057,-200.769638,167.870667,-0.002954,-0.025247,1.477152,151.456985,-357.052032,145.670700,0.034609,-0.106430,1.579835,-525.706421,-231.311874,139.380768
32,0,0.064338,-0.021048,-1.554691,-482.153961,634.370178,161.356018,0.012789,-0.005549,-1.668221,131.463089,-200.766205,167.874969,-0.002953,-0.025079,1.477051,151.452698,-357.046722,145.670898,0.034017,-0.106214,1.579777,-525.705261,-231.304108,139.383347
33,0,0.063776,-0.020902,-1.554695,-482.153961,634.366211,161.355698,0.013331,-0.006130,-1.667655,131.443512,-200.761841,167.891266,-0.002910,-0.025301,1.477113,151.447693,-357.044922,145.681168,0.033873,-0.106262,1.579856,-525.720825,-231.309387,139.397690
34,0,0.064455,-0.021104,-1.554653,-482.161316,634.370300,161.355927,0.013555,-0.006058,-1.667716,131.447784,-200.756866,167.879425,-0.002871,-0.025070,1.477117,151.441696,-357.052917,145.683884,0.034279,-0.106419,1.579847,-525.724670,-231.317032,139.398193
35,0,0.063933,-0.021071,-1.554572,-482.160492,634.370789,161.339279,0.012934,-0.005620,-1.667930,131.449844,-200.765335,167.873917,-0.002999,-0.025078,1.477029,151.449020,-357.052765,145.669632,0.034070,-0.106354,1.579805,-525.719238,-231.317596,139.392380
36,0,0.064258,-0.021161,-1.554624,-482.150482,634.367981,161.342941,0.013080,-0.005955,-1.667994,131.444016,-200.759598,167.869400,-0.003015,-0.025108,1.477081,151.448608,-357.059540,145.663269,0.034094,-0.106399,1.579755,-525.719971,-231.312515,139.385788
37,0,0.064406,-0.021294,-1.554754,-482.148590,634.366516,161.343964,0.013219,-0.005686,-1.667922,131.457886,-200.765915,167.870529,-0.002831,-0.025141,1.477105,151.460983,-357.058258,145.660782,0.034214,-0.106348,1.579857,-525.714722,-231.314377,139.385498
38,0,0.064503,-0.021584,-1.554604,-482.152344,634.364685,161.357910,0.013000,-0.006138,-1.667955,131.458435,-200.764603,167.876358,-0.002968,-0.025143,1.477104,151.452545,-357.051208,145.684418,0.034334,-0.106487,1.579890,-525.716064,-231.311890,139.401917
39,0,0.064315,-0.021110,-1.554771,-482.158661,634.368713,161.351303,0.013334,-0.006039,-1.667768,131.455505,-200.765182,167.878632,-0.002858,-0.025037,1.477131,151.455200,-357.050568,145.676712,0.034127,-0.106500,1.579822,-525.719177,-231.306519,139.387787
40,0,0.064154,-0.021117,-1.554613,-482.152802,634.367676,161.340805,0.012890,-0.005925,-1.667823,131.461761,-200.764969,167.873352,-0.002981,-0.025075,1.477203,151.459503,-357.053101,145.671494,0.034179,-0.106345,1.579753,-525.714722,-231.312820,139.377914
41,0,0.064088,-0.020835,-1.554607,-482.152771,634.361206,161.330353,0.013365,-0.005810,-1.667801,131.449478,-200.769485,167.874847,-0.002977,-0.025065,1.477139,151.443451,-357.058990,145.676483,0.034462,-0.106595,1.579818,-525.723267,-231.306458,139.384506
42,0,0.064175,-0.020888,-1.554674,-482.155670,634.364380,161.346802,0.013113,-0.006061,-1.667912,131.450302,-200.762390,167.891479,-0.002912,-0.025270,1.477088,151.445724,-357.052765,145.681610,0.034344,-0.106413,1.579790,-525.719238,-231.307526,139.400421
43,0,0.063982,-0.020799,-1.554496,-482.160065,634.365112,161.346054,0.013155,-0.005990,-1.668005,131.448624,-200.764023,167.889603,-0.002908,-0.025088,1.477069,151.451996,-357.053650,145.687820,0.034137,-0.106338,1.579820,-525.722351,-231.307541,139.399124
44,0,0.064203,-0.020793,-1.554583,-482.153137,634.361938,161.339844,0.013142,-0.006156,-1.667828,131.461411,-200.767685,167.865402,-0.002943,-0.025222,1.477138,151.463745,-357.062042,145.665100,0.034414,-0.106522,1.579815,-525.711426,-231.314545,139.387817
45,0,0.063819,-0.021130,-1.554637,-482.155975,634.364929,161.343567,0.012668,-0.005972,-1.668056,131.459778,-200.760422,167.870895,-0.002925,-0.025296,1.477069,151.459946,-357.051544,145.674576,0.034102,-0.106547,1.579772,-525.712524,-231.308838,139.386810
46,0,0.064418,-0.021054,-1.554626,-482.152740,634.364319,161.344177,0.013429,-0.006098,-1.667954,131.458954,-200.759674,167.878387,-0.002994,-0.025248,1.477066,151.460129,-357.051361,145.678497,0.034260,-0.106442,1.579950,-525.713013,-231.306122,139.392990
47,0,0.064284,-0.021250,-1.554688,-482.158234,634.369507,161.355499,0.013117,-0.006017,-1.667796,131.457626,-200.753159,167.881348,-0.003029,-0.025155,1.477085,151.451859,-357.048187,145.684525,0.034489,-0.106438,1.579835,-525.715454,-231.308228,139.399429
48,0,0.064679,-0.021445,-1.554731,-482.159302,634.360596,161.331833,0.013393,-0.006363,-1.667835,131.446869,-200.766953,167.863815,-0.002969,-0.025124,1.477097,151.448547,-357.054443,145.666901,0.034021,-0.106261,1.579732,-525.721069,-231.315552,139.383636
49,0,0.063493,-0.020637,-1.554792,-482.149689,634.366089,161.334320,0.012952,-0.006000,-1.667807,131.454132,-200.756577,167.881409,-0.003054,-0.025261,1.477089,151.447983,-357.046875,145.674118,0.034354,-0.106509,1.579769,-525.717041,-231.310699,139.394989
50,0,0.063891,-0.020665,-1.554572,-482.155273,634.368713,161.336197,0.012918,-0.006175,-1.667777,131.455765,-200.758942,167.878159,-0.003023,-0.025183,1.477107,151.444626,-357.050659,145.681320,0.034264,-0.106496,1.579715,-525.716553,-231.313278,139.399078
51,0,0.064161,-0.021048,-1.554534,-482.147308,634.371704,161.344986,0.012958,-0.006052,-1.667981,131.448776,-200.759445,167.886276,-0.002947,-0.025102,1.477148,151.447830,-357.044861,145.690277,0.034098,-0.106375,1.579830,-525.712830,-231.311188,139.404770
52,0,0.064254,-0.021135,-1.554663,-482.156860,634.356934,161.336182,0.013468,-0.006284,-1.667878,131.449814,-200.767075,167.876114,-0.002993,-0.025062,1.477106,151.447693,-357.048157,145.675034,0.034233,-0.106435,1.579830,-525.715149,-231.318817,139.388885
53,0,0.064522,-0.021483,-1.554685,-482.152008,634.357483,161.341217,0.012841,-0.005992,-1.667982,131.450150,-200.764114,167.876999,-0.002924,-0.025130,1.477139,151.447174,-357.057770,145.680817,0.034182,-0.106603,1.579808,-525.714478,-231.310333,139.390106
54,0,0.064311,-0.021328,-1.554791,-482.156799,634.368225,161.335037,0.013204,-0.006082,-1.667873,131.444000,-200.758865,167.887848,-0.003001,-0.025254,1.477102,151.448792,-357.043945,145.682236,0.034308,-0.106524,1.579780,-525.720032,-231.302475,139.388657
55,0,0.063946,-0.020890,-1.554573,-482.154633,634.357117,161.327774,0.013075,-0.005968,-1.667665,131.458481,-200.768036,167.869476,-0.002998,-0.024952,1.477052,151.451385,-357.050323,145.671585,0.034247,-0.106411,1.579782,-525.707642,-231.309830,139.393677
56,0,0.064362,-0.021084,-1.554569,-482.156006,634.357117,161.338882,0.013068,-0.005754,-1.667899,131.456055,-200.767288,167.873062,-0.002958,-0.025271,1.477083,151.457123,-357.043213,145.666443,0.034198,-0.106488,1.579718,-525.707214,-231.317047,139.398270
57,0,0.063963,-0.020994,-1.554685,-482.154724,634.360840,161.334412,0.012972,-0.005951,-1.667862,131.442352,-200.762817,167.878189,-0.002966,-0.025144,1.477085,151.438995,-357.053375,145.673904,0.034300,-0.106581,1.579819,-525.718140,-231.313278,139.409058
58,0,0.064188,-0.021155,-1.554709,-482.155090,634.367004,161.334808,0.013419,-0.005708,-1.667852,131.437622,-200.754242,167.899384,-0.003053,-0.025176,1.477222,151.439621,-357.046906,145.689667,0.034433,-0.106474,1.579823,-525.720276,-231.310318,139.410583
59,0,0.064261,-0.021008,-1.554509,-482.151367,634.366150,161.331421,0.013104,-0.005838,-1.667829,131.452682,-200.759033,167.879898,-0.002946,-0.025112,1.477101,151.448700,-357.047119,145.678070,0.034337,-0.106573,1.579867,-525.716064,-231.307663,139.394302
60,0,0.064813,-0.021237,-1.554681,-482.145050,634.362488,161.336716,0.013104,-0.005853,-1.667867,131.453812,-200.761353,167.879044,-0.002833,-0.025120,1.477133,151.453339,-357.048523,145.682495,0.034183,-0.106499,1.579840,-525.707825,-231.310226,139.405396
61,0,0.064477,-0.021165,-1.554673,-482.149536,634.360352,161.338470,0.013288,-0.005706,-1.667844,131.453003,-200.762100,167.876068,-0.002900,-0.025072,1.477164,151.448868,-357.048676,145.680832,0.034530,-0.106397,1.579850,-525.718140,-231.314407,139.402161
62,0,0.064740,-0.021357,-1.554617,-482.150513,634.351807,161.327057,0.012763,-0.006150,-1.668089,131.448975,-200.768784,167.870956,-0.002964,-0.024991,1.477095,151.443985,-357.061707,145.664520,0.034437,-0.106631,1.579817,-525.717041,-231.312195,139.386826
63,0,0.064111,-0.020712,-1.554681,-482.147827,634.358826,161.335312,0.012979,-0.005833,-1.667991,131.437958,-200.760300,167.881409,-0.002898,-0.025086,1.477113,151.448685,-357.045258,145.668213,0.034179,-0.106607,1.579831,-525.719482,-231.305740,139.395950
64,0,0.064253,-0.021075,-1.554651,-482.143372,634.363037,161.335083,0.013325,-0.005863,-1.667788,131.454346,-200.755127,167.880569,-0.002936,-0.025157,1.477129,151.452286,-357.040497,145.680908,0.034293,-0.106526,1.579774,-525.707275,-231.304855,139.402771
65,0,0.064582,-0.021402,-1.554714,-482.148132,634.364014,161.336487,0.013068,-0.006095,-1.667919,131.451752,-200.752121,167.887283,-0.002915,-0.025078,1.477138,151.449158,-357.042664,145.691223,0.034259,-0.106513,1.579866,-525.711548,-231.304108,139.405655
66,0,0.064418,-0.021013,-1.554631,-482.160034,634.357117,161.324249,0.013151,-0.005846,-1.667975,131.441833,-200.766312,167.880417,-0.002946,-0.025190,1.477140,151.436447,-357.051453,145.673645,0.034116,-0.106499,1.579726,-525.717163,-231.310410,139.399048
67,0,0.064261,-0.021157,-1.554754,-482.155487,634.351807,161.331680,0.013171,-0.006010,-1.667766,131.440720,-200.763229,167.888596,-0.002925,-0.025161,1.477101,151.439041,-357.050140,145.682983,0.034307,-0.106494,1.579835,-525.715942,-231.307465,139.402008
68,0,0.064295,-0.021202,-1.554675,-482.152679,634.361023,161.330597,0.013357,-0.006170,-1.667856,131.444031,-200.765762,167.874756,-0.003028,-0.025203,1.477074,151.438705,-357.051147,145.670273,0.034316,-0.106561,1.579868,-525.716064,-231.310257,139.387878
69,0,0.064359,-0.020683,-1.554530,-482.152374,634.362854,161.327850,0.013144,-0.005924,-1.667941,131.459229,-200.755615,167.879349,-0.002987,-0.025163,1.477026,151.455688,-357.039520,145.670288,0.034329,-0.106557,1.579847,-525.706055,-231.304153,139.394897
70,0,0.064593,-0.021275,-1.554774,-482.157990,634.359985,161.327316,0.013063,-0.006149,-1.667937,131.451218,-200.765457,167.864319,-0.002996,-0.025100,1.477141,151.452209,-357.050781,145.673126,0.034495,-0.106662,1.579835,-525.708313,-231.317474,139.402618
71,0,0.064314,-0.021059,-1.554777,-482.152313,634.356079,161.342072,0.013293,-0.005673,-1.667829,131.447525,-200.765091,167.879654,-0.003000,-0.025081,1.477190,151.443680,-357.052094,145.688431,0.033969,-0.106347,1.579839,-525.705566,-231.313919,139.402847
72,0,0.064297,-0.021116,-1.554544,-482.166901,634.364380,161.336884,0.013157,-0.006012,-1.667842,131.433395,-200.758362,167.885544,-0.003020,-0.024936,1.477123,151.429382,-357.042603,145.686813,0.034250,-0.106400,1.579852,-525.725281,-231.303879,139.403168
73,0,0.064236,-0.021081,-1.554678,-482.165527,634.365051,161.332397,0.013194,-0.006248,-1.667992,131.441055,-200.756729,167.873199,-0.002931,-0.025199,1.477088,151.439438,-357.039856,145.677002,0.034179,-0.106590,1.579848,-525.720032,-231.305618,139.396698
74,0,0.064794,-0.021409,-1.554750,-482.156708,634.365051,161.333389,0.013161,-0.006136,-1.667834,131.451523,-200.751114,167.871750,-0.002980,-0.025092,1.477160,151.448639,-357.041473,145.669052,0.034283,-0.106410,1.579803,-525.707214,-231.300110,139.387589
75,0,0.064482,-0.021194,-1.554820,-482.156769,634.354919,161.335739,0.012888,-0.006193,-1.667924,131.457779,-200.760559,167.873520,-0.002844,-0.025080,1.477163,151.453979,-357.050690,145.673492,0.034049,-0.106374,1.579900,-525.704468,-231.305832,139.392761
76,0,0.064335,-0.020847,-1.554790,-482.158936,634.362000,161.334091,0.012925,-0.006062,-1.668022,131.444519,-200.765747,167.876694,-0.003012,-0.025081,1.477106,151.445480,-357.048096,145.674973,0.034253,-0.106545,1.579771,-525.717407,-231.312134,139.401276
77,0,0.064470,-0.021472,-1.554729,-482.162384,634.368530,161.335938,0.012975,-0.006050,-1.667767,131.441574,-200.757019,167.869873,-0.002978,-0.025207,1.477176,151.439789,-357.044769,145.680450,0.034266,-0.106470,1.579931,-525.726013,-231.305984,139.400223
78,0,0.064783,-0.021510,-1.554562,-482.158356,634.366089,161.336197,0.013026,-0.006318,-1.667872,131.449722,-200.770813,167.865173,-0.002870,-0.025145,1.477043,151.452072,-357.052673,145.671539,0.034394,-0.106558,1.579788,-525.712769,-231.305237,139.387253
79,0,0.064386,-0.020968,-1.554648,-482.158905,634.369812,161.341049,0.013168,-0.006075,-1.667958,131.455856,-200.760239,167.871307,-0.003029,-0.025108,1.477126,151.454529,-357.042908,145.663300,0.033982,-0.106321,1.579741,-525.712952,-231.305557,139.387299
80,0,0.063986,-0.020774,-1.554683,-482.169434,634.373047,161.349365,0.013318,-0.006132,-1.667938,131.446350,-200.753021,167.883911,-0.002793,-0.025114,1.477100,151.445969,-357.040375,145.684525,0.034162,-0.106313,1.579746,-525.717712,-231.304855,139.401138
81,0,0.064481,-0.021055,-1.554718,-482.160553,634.367554,161.344513,0.013020,-0.006088,-1.667909,131.446869,-200.760498,167.879745,-0.002931,-0.025058,1.477087,151.444565,-357.050446,145.682007,0.034301,-0.106188,1.579876,-525.718994,-231.308258,139.392227
82,0,0.064165,-0.020951,-1.554706,-482.158051,634.365417,161.332809,0.012979,-0.005987,-1.667917,131.452240,-200.766006,167.846344,-0.002959,-0.025245,1.477103,151.453781,-357.055328,145.652420,0.034151,-0.106189,1.579822,-525.716003,-231.314774,139.371338
83,0,0.064234,-0.021241,-1.554781,-482.159058,634.374817,161.337799,0.013100,-0.006016,-1.667981,131.444672,-200.761322,167.863480,-0.002901,-0.025295,1.477149,151.443283,-357.053436,145.663696,0.034251,-0.106246,1.579813,-525.716187,-231.309799,139.384995
84,0,0.064385,-0.021163,-1.554785,-482.151855,634.366272,161.344925,0.012694,-0.006010,-1.667965,131.453537,-200.770844,167.872131,-0.003020,-0.025155,1.477113,151.450714,-357.052246,145.679016,0.034259,-0.106317,1.579890,-525.711365,-231.311569,139.388229
85,0,0.064310,-0.021039,-1.554678,-482.148804,634.374512,161.356064,0.012943,-0.005761,-1.668074,131.450378,-200.768051,167.881790,-0.002931,-0.025127,1.477175,151.451141,-357.054749,145.685425,0.034254,-0.106293,1.579816,-525.712036,-231.312546,139.405487
86,0,0.064291,-0.021137,-1.554651,-482.163696,634.370361,161.346863,0.012948,-0.006179,-1.668010,131.438507,-200.764542,167.862991,-0.003065,-0.025094,1.477116,151.447449,-357.046265,145.659576,0.034160,-0.106240,1.579816,-525.717041,-231.311691,139.382477
87,0,0.064659,-0.021475,-1.554561,-482.160522,634.371887,161.330276,0.012672,-0.005858,-1.667941,131.457336,-200.766312,167.855942,-0.003027,-0.025074,1.477055,151.450409,-357.053345,145.653091,0.034555,-0.106519,1.579823,-525.705750,-231.314529,139.374939
88,0,0.064304,-0.021207,-1.554683,-482.151489,634.366760,161.340027,0.013261,-0.006253,-1.667904,131.446838,-200.759750,167.856018,-0.003052,-0.025205,1.477190,151.449326,-357.052124,145.656906,0.034477,-0.106358,1.579918,-525.711853,-231.307831,139.379852
89,0,0.064252,-0.020896,-1.554605,-482.149231,634.373535,161.358337,0.013214,-0.006074,-1.667780,131.449265,-200.765503,167.881805,-0.002912,-0.025151,1.477135,151.450714,-357.050385,145.679276,0.034162,-0.106363,1.579794,-525.698914,-231.304977,139.401672
90,0,0.064015,-0.020826,-1.554802,-482.155151,634.370850,161.350037,0.013041,-0.005856,-1.668031,131.460968,-200.763412,167.877106,-0.002880,-0.025183,1.477113,151.450974,-357.050873,145.678879,0.034356,-0.106437,1.579935,-525.712952,-231.319977,139.400696
91,0,0.064317,-0.021250,-1.554617,-482.155914,634.366333,161.346664,0.013248,-0.006159,-1.667898,131.452316,-200.766785,167.872192,-0.002958,-0.025016,1.477088,151.440933,-357.052277,145.671158,0.034074,-0.106336,1.579739,-525.714417,-231.319427,139.388092
92,0,0.064135,-0.021000,-1.554566,-482.152008,634.375854,161.351166,0.013214,-0.005997,-1.667949,131.449005,-200.758209,167.870041,-0.002947,-0.025134,1.477140,151.448303,-357.040009,145.662262,0.034296,-0.106492,1.579778,-525.711548,-231.307114,139.383514
93,0,0.064570,-0.021219,-1.554633,-482.146576,634.370972,161.341965,0.012987,-0.006028,-1.667919,131.455734,-200.773529,167.854599,-0.002896,-0.025090,1.477093,151.454727,-357.055084,145.655640,0.034368,-0.106445,1.579869,-525.706665,-231.310303,139.374039
94,0,0.063849,-0.020722,-1.554747,-482.144226,634.361755,161.354507,0.013286,-0.005791,-1.667846,131.456512,-200.774292,167.873474,-0.002907,-0.025119,1.477088,151.452621,-357.059570,145.674255,0.034370,-0.106110,1.579889,-525.706116,-231.320236,139.384506
95,0,0.064058,-0.020987,-1.554622,-482.152893,634.370178,161.359741,0.013031,-0.006005,-1.667977,131.453293,-200.755585,167.880386,-0.002877,-0.025214,1.477092,151.455383,-357.045746,145.674698,0.034039,-0.106445,1.579737,-525.711121,-231.309006,139.398682
96,0,0.064209,-0.021209,-1.554554,-482.152802,634.371704,161.343048,0.012941,-0.005883,-1.667898,131.450638,-200.759247,167.863205,-0.002959,-0.025071,1.477111,151.452698,-357.048462,145.661774,0.034450,-0.106539,1.579834,-525.710327,-231.316528,139.387634
97,0,0.064421,-0.021648,-1.554617,-482.148407,634.371765,161.346588,0.013264,-0.005939,-1.668002,131.445557,-200.758331,167.854568,-0.002895,-0.025174,1.477141,151.449615,-357.055511,145.652191,0.034128,-0.106438,1.579752,-525.713013,-231.310059,139.371475
98,0,0.064114,-0.021215,-1.554652,-482.144775,634.375732,161.359772,0.013159,-0.005927,-1.668046,131.460648,-200.754852,167.874054,-0.002890,-0.025178,1.477149,151.460587,-357.040497,145.670074,0.034476,-0.106579,1.579845,-525.699524,-231.305344,139.392929
99,0,0.063866,-0.020801,-1.554700,-482.147522,634.370850,161.355240,0.013240,-0.005715,-1.668004,131.452301,-200.763214,167.885498,-0.002911,-0.025061,1.477064,151.453247,-357.051331,145.673752,0.034134,-0.106306,1.579855,-525.706360,-231.309875,139.394852
