Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
23,0,-0.098101,0.062407,3.958970,-331.025146,205.859879,160.710663,0.002491,-0.091855,2.369437,538.124451,2650.138184,181.520050,0.002535,-0.023111,1.473038,692.905273,-417.444794,149.391403,-0.026382,-0.042139,1.582308,-255.421555,36.097481,139.104904
24,0,-0.101212,0.065917,3.958124,-330.925598,209.947372,160.728165,0.003164,-0.090251,2.369299,538.109985,2650.128906,181.527664,0.002660,-0.023227,1.473039,692.901367,-417.443817,149.393524,-0.032020,-0.041069,1.581839,-255.501114,40.214375,139.050140
25,0,-0.096281,0.061067,3.957464,-330.631317,214.108780,160.730408,0.002714,-0.092562,2.368580,538.092285,2650.118408,181.538971,0.002641,-0.023245,1.473031,692.896057,-417.450104,149.399689,-0.037607,-0.038698,1.582525,-255.479462,44.492538,138.736725
26,0,-0.094830,0.062355,3.956923,-330.522522,218.367523,160.792923,0.003138,-0.092296,2.369118,538.093445,2650.121094,181.544464,0.002494,-0.023270,1.473088,692.893799,-417.445709,149.402802,-0.039308,-0.038771,1.581931,-255.432693,48.627338,138.509857
27,0,-0.094308,0.065860,3.955453,-330.572449,222.590286,160.802109,0.002965,-0.091073,2.369320,538.119507,2650.137695,181.535141,0.002689,-0.023256,1.473042,692.905701,-417.441711,149.403397,-0.031487,-0.040990,1.583034,-255.430542,52.685604,138.495529
28,0,-0.100098,0.066574,3.955141,-330.711761,226.639847,160.732635,0.004066,-0.091551,2.369256,538.119873,2650.160400,181.506042,0.002443,-0.023281,1.473034,692.906738,-417.449524,149.386505,-0.023746,-0.044621,1.581410,-255.441971,56.691223,138.605774
29,0,-0.102356,0.066502,3.958235,-330.740540,230.758408,160.769913,0.003462,-0.091364,2.368945,538.117554,2650.130615,181.542419,0.002628,-0.023228,1.473066,692.917053,-417.440796,149.392014,-0.024119,-0.045674,1.581516,-255.427689,60.904575,138.763260
30,0,-0.095658,0.061416,3.963894,-330.405762,234.976364,160.837204,0.004433,-0.091420,2.369449,538.122131,2650.125488,181.563675,0.002536,-0.023057,1.473079,692.909485,-417.435699,149.412842,-0.031954,-0.041662,1.581403,-255.426788,65.189888,138.777740
31,0,-0.093126,0.065053,3.966534,-330.095093,239.397659,160.891052,0.003406,-0.092877,2.368522,538.077515,2650.118164,181.544601,0.002562,-0.023239,1.473034,692.904785,-417.445312,149.398102,-0.041455,-0.036638,1.580897,-255.495316,69.372818,138.741013
32,0,-0.086037,0.068498,3.967308,-329.971832,243.794525,160.958481,0.002964,-0.090749,2.369864,538.083069,2650.145020,181.501572,0.002566,-0.023203,1.473047,692.910950,-417.446564,149.397598,-0.039741,-0.036638,1.581007,-255.543594,73.425560,138.768509
33,0,-0.088351,0.075226,3.967094,-330.099426,248.231812,160.962845,0.003020,-0.091607,2.369106,538.109131,2650.122803,181.532455,0.002606,-0.023207,1.473053,692.916382,-417.436340,149.395630,-0.029557,-0.042069,1.581067,-255.533752,77.402481,138.853439
34,0,-0.092743,0.076966,3.965509,-330.267365,252.432907,160.908813,0.002953,-0.090404,2.369053,538.099731,2650.155518,181.502563,0.002649,-0.023233,1.473041,692.916199,-417.437012,149.399475,-0.020276,-0.047495,1.579772,-255.507050,81.460770,138.769897
35,0,-0.100396,0.070374,3.966777,-330.402954,256.165649,161.028732,0.002657,-0.090536,2.369266,538.126343,2650.135254,181.529678,0.002559,-0.023348,1.473041,692.914185,-417.432861,149.395523,-0.020646,-0.047793,1.579098,-255.476593,85.643005,138.485062
36,0,-0.104872,0.076466,3.962945,-330.707916,260.019623,161.243912,0.003685,-0.091560,2.369229,538.120728,2650.114258,181.548752,0.002645,-0.023126,1.473056,692.909912,-417.433044,149.404205,-0.030621,-0.044179,1.580218,-255.434753,90.002899,138.216721
37,0,-0.111903,0.066069,3.967344,-330.924438,264.313507,161.096069,0.003013,-0.091304,2.369153,538.098572,2650.117676,181.541153,0.002472,-0.023126,1.473081,692.911499,-417.442780,149.387787,-0.038804,-0.041124,1.579784,-255.336166,94.314651,138.171066
38,0,-0.114832,0.077772,3.971320,-331.151550,268.883148,160.940247,0.002965,-0.089967,2.369242,538.139709,2650.124512,181.535767,0.002532,-0.023205,1.473056,692.910706,-417.442322,149.376938,-0.037259,-0.040780,1.579618,-255.291367,98.592300,138.509857
39,0,-0.109732,0.080906,3.972406,-330.982422,273.358002,161.026047,0.002815,-0.092835,2.368882,538.104980,2650.144043,181.530258,0.002589,-0.023208,1.473080,692.906799,-417.433746,149.391251,-0.029446,-0.042192,1.580747,-255.258179,102.786530,139.021942
40,0,-0.106502,0.085763,3.972363,-330.646332,277.709900,161.074982,0.003203,-0.091096,2.369047,538.113892,2650.133301,181.551712,0.002505,-0.023171,1.473031,692.906372,-417.445312,149.384216,-0.022987,-0.041696,1.579231,-255.192734,106.808235,139.191696
41,0,-0.092451,0.081777,3.974601,-330.254364,282.144440,160.964874,0.003458,-0.091380,2.368961,538.114990,2650.129883,181.561584,0.002644,-0.023274,1.472982,692.909546,-417.436890,149.398621,-0.023069,-0.040075,1.580735,-255.197617,111.123573,139.014038
42,0,-0.098717,0.083014,3.970753,-330.107422,286.153625,160.977875,0.003202,-0.091125,2.369432,538.113647,2650.121094,181.538895,0.002615,-0.023323,1.473093,692.906433,-417.433899,149.401031,-0.029244,-0.038361,1.579884,-255.148438,115.364334,138.513855
43,0,-0.100758,0.074205,3.971116,-330.095703,290.209564,160.946411,0.003707,-0.091071,2.369478,538.133606,2650.128662,181.538620,0.002621,-0.023144,1.473033,692.913391,-417.445129,149.387894,-0.033356,-0.039527,1.579094,-255.041901,119.565422,138.146851
44,0,-0.096103,0.081998,3.968207,-330.181030,294.336182,160.893875,0.004124,-0.090961,2.369642,538.130859,2650.134766,181.529617,0.002694,-0.023158,1.473056,692.909912,-417.444000,149.391739,-0.032034,-0.044285,1.579253,-255.004227,123.759422,138.112717
45,0,-0.099771,0.071128,3.971851,-329.954803,298.506073,160.901978,0.002509,-0.091988,2.369233,538.088562,2650.112061,181.552521,0.002747,-0.023151,1.473032,692.895874,-417.447357,149.407806,-0.026374,-0.047154,1.579761,-255.107498,128.033020,138.381744
46,0,-0.098691,0.070044,3.969733,-329.894592,302.785309,161.051743,0.004758,-0.091410,2.369127,538.099609,2650.131104,181.551117,0.002590,-0.023248,1.473037,692.894226,-417.446228,149.387955,-0.025746,-0.046968,1.579939,-255.029022,132.177109,138.657257
47,0,-0.103154,0.081155,3.967154,-329.955261,307.108215,160.891907,0.003010,-0.091235,2.369350,538.127991,2650.150146,181.529831,0.002565,-0.023270,1.473067,692.900696,-417.443024,149.388962,-0.027978,-0.041781,1.579641,-254.998749,136.375137,138.755508
48,0,-0.095923,0.077366,3.971137,-329.858490,311.379547,160.845673,0.004536,-0.090109,2.369689,538.140320,2650.133545,181.546387,0.002630,-0.023190,1.473059,692.917603,-417.445282,149.385880,-0.033261,-0.037472,1.579637,-254.905579,140.659531,138.672379
49,0,-0.093123,0.075462,3.971132,-329.689056,315.536407,160.871704,0.003520,-0.090725,2.369361,538.151489,2650.130127,181.542969,0.002413,-0.023128,1.473015,692.913147,-417.442047,149.388260,-0.033073,-0.036357,1.579894,-254.887283,144.859055,138.562134
50,0,-0.095558,0.077368,3.968931,-329.724884,319.709351,160.945816,0.003524,-0.092694,2.369167,538.132507,2650.126953,181.550583,0.002478,-0.023170,1.473083,692.901611,-417.445496,149.400177,-0.028505,-0.039000,1.580489,-254.867050,148.975128,138.511017
51,0,-0.089409,0.075386,3.972403,-329.669342,323.835388,161.045624,0.003032,-0.090367,2.369634,538.125061,2650.117432,181.577988,0.002682,-0.023277,1.473067,692.896118,-417.449524,149.393906,-0.023371,-0.044358,1.581766,-254.781631,153.017166,138.592087
52,0,-0.094766,0.082160,3.972088,-329.826843,327.982788,160.845764,0.003896,-0.091728,2.368883,538.134216,2650.132080,181.518463,0.002601,-0.023211,1.473107,692.913025,-417.447693,149.392731,-0.023016,-0.046373,1.581881,-254.737610,157.130630,138.581467
53,0,-0.093654,0.076250,3.973735,-329.768677,332.044189,160.859619,0.003444,-0.091831,2.368814,538.141174,2650.132080,181.529053,0.002577,-0.023227,1.473093,692.909912,-417.436310,149.399231,-0.027080,-0.042812,1.581909,-254.695328,161.396790,138.442184
54,0,-0.100558,0.076548,3.971806,-329.834991,336.045471,160.975174,0.003512,-0.090661,2.369207,538.111145,2650.135498,181.539200,0.002733,-0.023265,1.473069,692.908203,-417.439117,149.404419,-0.031239,-0.036468,1.580751,-254.561371,165.559006,138.257034
55,0,-0.101860,0.076614,3.972645,-330.034637,340.141937,160.994614,0.003796,-0.091036,2.368924,538.105286,2650.129883,181.533371,0.002651,-0.023258,1.473013,692.903931,-417.445709,149.388184,-0.034721,-0.036183,1.580150,-254.562027,169.609024,138.378860
56,0,-0.097003,0.080193,3.978318,-329.946991,344.389130,160.857880,0.002799,-0.090350,2.369778,538.129822,2650.126953,181.559906,0.002606,-0.023164,1.473051,692.900940,-417.452545,149.411850,-0.024998,-0.034248,1.580028,-254.195068,173.639679,138.351334
57,0,-0.088124,0.087508,3.980448,-329.560516,348.727173,160.751328,0.004118,-0.091392,2.369354,538.117859,2650.122314,181.528458,0.002656,-0.023282,1.473050,692.906677,-417.450592,149.416138,-0.023668,-0.041266,1.581432,-254.395370,177.600983,138.878632
58,0,-0.081681,0.091080,3.975921,-329.060120,352.960571,160.729172,0.003582,-0.090179,2.369440,538.132996,2650.114502,181.547287,0.002602,-0.023274,1.473100,692.910522,-417.445251,149.408646,-0.020537,-0.040176,1.582436,-254.350662,181.615173,138.823990
59,0,-0.074874,0.084603,3.974332,-328.601898,356.839508,160.806885,0.002774,-0.090609,2.369298,538.111145,2650.137207,181.535477,0.002499,-0.023286,1.473050,692.906982,-417.451385,149.409546,-0.026067,-0.038912,1.581638,-254.350876,185.596924,138.538910
60,0,-0.074897,0.078575,3.973444,-328.508453,360.700867,160.893890,0.002555,-0.090817,2.369419,538.147522,2650.131348,181.543289,0.002557,-0.023305,1.473009,692.917358,-417.447235,149.385895,-0.034943,-0.039747,1.580419,-254.323364,189.560486,138.288879
61,0,-0.066940,0.062646,3.974751,-328.706940,365.067047,161.035507,0.003832,-0.090821,2.369649,538.153687,2650.138916,181.549133,0.002734,-0.023147,1.473024,692.912537,-417.448883,149.403870,-0.032756,-0.038451,1.579540,-254.054611,193.699829,138.048203
62,0,-0.073687,0.075898,3.975894,-329.125946,369.438507,160.833969,0.003708,-0.090906,2.369189,538.133057,2650.123779,181.550888,0.002613,-0.023231,1.472978,692.906372,-417.441772,149.412125,-0.027340,-0.040744,1.579624,-254.207520,197.591370,138.393387
63,0,-0.077082,0.081673,3.976236,-329.336151,373.517120,160.903046,0.003331,-0.090783,2.369411,538.121399,2650.110840,181.569763,0.002784,-0.023133,1.473076,692.909912,-417.445496,149.402298,-0.022894,-0.040873,1.581660,-254.302200,201.788818,139.017242
