Objects
100
,,Global Angle SB-41E0:SB-41E0,,,,,,Global Angle SB-C299:SB-C299,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
11,0,-0.026251,0.004002,1.539870,-961.540588,-936.945984,160.055939,0.019035,0.004129,-1.083948,575.967468,936.973633,171.830994,0.004704,0.012421,-2.494209,182.564804,-1144.208374,138.723770,-0.010432,-0.006625,-1.638183,1137.548340,94.550880,147.785049
12,0,-0.028050,0.009149,1.528412,-960.257202,-936.278198,160.021820,0.017927,0.003129,-1.082504,575.473206,934.865356,171.749237,0.001561,0.013896,-2.544687,182.208832,-1148.587891,138.572311,-0.005263,-0.011824,-1.636810,1137.127563,90.349419,148.066589
13,0,-0.028412,0.010221,1.519829,-959.394287,-935.777100,160.079407,0.011246,0.002154,-1.082476,575.230652,932.872620,171.471664,-0.003634,0.011770,-2.595927,181.778091,-1152.920166,138.401398,-0.000384,-0.015525,-1.636699,1136.754272,86.358620,148.179855
14,0,-0.027340,0.012335,1.513380,-958.842224,-935.354736,160.029617,0.003970,0.002673,-1.084109,575.143372,930.947205,171.317352,-0.002417,0.011780,-2.647071,181.020187,-1157.292114,138.236252,-0.000070,-0.016605,-1.637436,1136.417725,82.364883,148.085663
15,0,-0.028055,0.013371,1.507721,-958.605896,-935.017761,160.099380,-0.000915,-0.002801,-1.083032,574.557068,928.710449,171.337097,-0.001808,0.015669,-2.699871,180.005554,-1161.700684,138.337891,-0.005529,-0.012236,-1.638372,1136.152222,78.345184,147.947159
16,0,-0.029469,0.008438,1.497175,-958.423584,-934.719727,160.017334,0.002664,-0.002730,-1.082896,573.772766,925.993042,171.406723,-0.000491,0.010710,-2.753716,178.815140,-1166.055908,138.698288,-0.010313,-0.008900,-1.639613,1135.893311,74.335236,147.743027
17,0,-0.028370,0.007049,1.487805,-958.177246,-934.489197,160.006989,0.004405,-0.001515,-1.086272,573.274719,922.835449,171.326569,-0.001394,0.017468,-2.805757,177.802597,-1170.388062,138.694016,-0.014120,-0.007639,-1.639428,1135.516846,70.409462,147.609528
18,0,-0.028387,0.005576,1.476682,-957.831543,-934.212158,160.023026,0.010429,0.002854,-1.093038,573.096130,919.575745,171.474731,-0.005915,0.021303,-2.860570,176.620560,-1174.785767,138.368774,-0.013898,-0.010431,-1.638021,1135.106934,66.411652,147.753601
19,0,-0.028528,0.006789,1.468313,-957.524780,-933.940613,160.056000,0.012895,0.006581,-1.100173,572.922607,916.317505,171.608337,-0.009396,0.019296,-2.917377,175.110260,-1178.812622,137.945465,-0.009455,-0.018218,-1.636610,1134.627319,62.265133,147.891449
20,0,-0.031577,0.006603,1.461897,-957.309326,-933.668030,160.091873,0.013090,0.008864,-1.102190,572.466431,913.363464,171.707581,-0.000988,0.014211,-2.972730,173.045197,-1182.671631,138.280579,-0.004834,-0.019561,-1.636201,1134.245605,58.031796,148.027420
21,0,-0.030574,0.006514,1.455467,-956.928833,-933.451660,160.081421,0.014123,0.004945,-1.102288,571.766663,910.619385,171.569702,0.005703,0.019188,-3.028458,170.902161,-1186.728516,138.631317,-0.002495,-0.014320,-1.637126,1134.010010,53.767776,148.096588
22,0,-0.029463,0.008500,1.448938,-956.402100,-933.211731,160.052032,0.011126,0.001444,-1.100267,570.831116,908.138062,171.566879,-0.001959,0.023290,-3.085803,169.014893,-1190.702515,138.257324,-0.003411,-0.006768,-1.638517,1133.703247,49.599892,148.090546
23,0,-0.028595,0.009275,1.444043,-955.874939,-932.910645,160.046982,0.006836,-0.002572,-1.100315,570.079102,905.844360,171.480057,-0.016496,0.023812,-3.143899,167.107346,-1194.544556,137.770950,-0.006786,-0.005739,-1.639007,1133.268799,45.576717,147.988815
24,0,-0.027918,0.010502,1.441253,-955.466553,-932.559570,160.058365,-0.001530,-0.005270,-1.104539,569.745728,903.440247,171.206085,-0.010276,0.027323,-3.201334,164.512146,-1198.130005,137.624008,-0.009451,-0.013819,-1.638237,1132.940430,41.542492,147.977173
25,0,-0.029491,0.011188,1.440571,-955.102600,-932.167847,160.035431,-0.002643,0.000256,-1.113372,569.790588,900.389099,171.319382,-0.005816,0.018884,-3.257950,161.609802,-1201.302490,137.952347,-0.010745,-0.019905,-1.637689,1132.622070,37.528156,148.074051
26,0,-0.030769,0.011131,1.441143,-954.773804,-931.740479,160.068237,0.001841,0.002308,-1.121261,569.481262,896.692505,171.359970,-0.002224,0.023412,-3.315331,158.612030,-1204.408203,138.187622,-0.008177,-0.020719,-1.637582,1132.268921,33.504700,148.043900
27,0,-0.032256,0.011694,1.442567,-954.533447,-931.360352,160.048019,0.007485,0.004852,-1.127783,568.775146,892.933167,171.346939,-0.001826,0.024279,-3.372169,155.553818,-1207.503662,138.343567,-0.005953,-0.013901,-1.638389,1131.881836,29.320112,148.023239
28,0,-0.032955,0.011304,1.446344,-954.277954,-931.066101,160.072952,0.013800,0.007420,-1.130079,567.865540,889.327454,171.725327,-0.001102,0.025130,-3.429356,152.467224,-1210.494751,138.207352,-0.005729,-0.006986,-1.639490,1131.514648,25.168221,148.111084
29,0,-0.033376,0.010856,1.451423,-954.010437,-930.890686,160.083466,0.015682,0.006651,-1.131749,567.073303,885.856323,171.728165,-0.013137,0.022716,-3.487095,149.513306,-1213.212891,137.890015,-0.005004,-0.007254,-1.639393,1131.188232,21.151567,148.035065
30,0,-0.032875,0.009770,1.457859,-953.727539,-930.846069,160.039566,0.016912,0.006590,-1.132577,566.398499,882.728027,171.764008,-0.013315,0.024605,-3.542386,146.039566,-1215.818726,137.602814,-0.007043,-0.015031,-1.636419,1130.794312,17.226778,147.969925
31,0,-0.031950,0.007806,1.465823,-953.412292,-930.857239,159.993973,0.014695,0.004921,-1.136650,566.027283,879.935486,171.927521,-0.006984,0.029348,-3.594512,142.265228,-1218.031982,137.807205,-0.009796,-0.020708,-1.635675,1130.400391,13.108967,148.014496
32,0,-0.031281,0.005657,1.473827,-953.087463,-930.798767,159.986954,0.008543,0.003791,-1.141767,565.793396,877.108826,171.597763,-0.018448,0.017079,-3.643788,138.708252,-1219.809204,138.049545,-0.009181,-0.020738,-1.635850,1130.007080,8.955388,147.963043
33,0,-0.030494,0.005055,1.482230,-952.644653,-930.554688,159.982498,0.000143,0.003613,-1.146085,565.423218,874.502136,171.315323,-0.014211,0.026513,-3.690451,134.696152,-1221.539551,138.057220,-0.007405,-0.014132,-1.636303,1129.683594,4.792518,147.992172
34,0,-0.031242,0.006602,1.490341,-952.125427,-930.094421,159.990891,-0.005513,-0.000257,-1.144942,564.753601,871.893677,171.231033,-0.015532,0.033324,-3.735176,130.581345,-1223.042847,137.797577,-0.007740,-0.006379,-1.636264,1129.365112,0.589316,148.103088
35,0,-0.031554,0.009469,1.498916,-951.608276,-929.526367,160.016800,-0.006736,-0.005189,-1.145656,563.790405,868.808167,171.280838,-0.015850,0.028357,-3.778007,126.481949,-1223.894043,137.571640,-0.005115,-0.008797,-1.636122,1128.940552,-3.661624,148.025604
36,0,-0.030700,0.010641,1.506050,-951.138123,-929.007751,160.013260,-0.002201,-0.002765,-1.148862,562.883240,865.073181,171.393219,-0.015968,0.026851,-3.816927,122.326958,-1224.352539,137.684753,-0.002636,-0.015803,-1.635838,1128.490723,-7.777663,148.097733
37,0,-0.031620,0.012026,1.512332,-950.691528,-928.547241,160.002014,0.002533,0.004352,-1.157787,562.465393,861.078552,171.429825,-0.018863,0.024482,-3.854060,118.109009,-1224.524658,137.828552,-0.003690,-0.021133,-1.635405,1128.168213,-11.913306,148.209412
38,0,-0.030879,0.012689,1.518554,-950.297119,-928.116394,159.983505,0.008255,0.011875,-1.167193,562.409607,857.109924,171.581802,-0.019279,0.027085,-3.889341,113.901611,-1224.484985,137.882782,-0.006469,-0.018736,-1.634389,1127.825928,-16.213531,148.095032
39,0,-0.031215,0.012460,1.523248,-949.984497,-927.739319,160.017105,0.011452,0.013674,-1.175391,562.196472,853.300415,171.809219,-0.020759,0.028257,-3.924023,109.691612,-1224.205811,137.708420,-0.008977,-0.012235,-1.633972,1127.473267,-20.503653,148.070969
40,0,-0.031194,0.012346,1.527348,-949.756287,-927.361511,160.018738,0.010723,0.014101,-1.178618,561.532654,849.716492,171.799667,-0.016375,0.033544,-3.957438,105.397995,-1223.601562,137.570419,-0.006599,-0.005992,-1.635198,1127.105225,-24.604986,148.062378
41,0,-0.030685,0.010797,1.532456,-949.578308,-926.936279,160.025116,0.012381,0.010999,-1.179957,560.635620,846.284119,171.591263,-0.023801,0.029435,-3.990429,101.433838,-1222.715088,137.603653,-0.002310,-0.010123,-1.635971,1126.658691,-28.673376,148.081543
42,0,-0.029842,0.008809,1.537852,-949.405090,-926.518433,159.971222,0.012438,0.008144,-1.177206,559.505249,843.232117,171.830429,-0.023482,0.026084,-4.021819,97.426254,-1221.561035,137.856354,-0.001753,-0.018706,-1.635268,1126.283569,-32.840111,148.158279
43,0,-0.027534,0.005261,1.543420,-949.214844,-926.121155,159.882065,0.010473,0.005502,-1.174513,558.537659,840.206055,171.697113,-0.017797,0.029439,-4.051717,93.360390,-1220.197144,137.925812,-0.004525,-0.020901,-1.635475,1125.995728,-36.990955,148.244751
44,0,-0.026770,0.003634,1.547314,-949.108887,-925.443726,159.834793,0.005959,0.003912,-1.174464,557.812317,837.227478,171.404053,-0.021778,0.028442,-4.080651,89.507111,-1218.706299,137.794495,-0.005750,-0.018258,-1.636090,1125.681519,-41.131512,148.211899
45,0,-0.029197,0.006064,1.550329,-949.090393,-924.264832,159.895294,0.005513,0.004244,-1.174669,557.131287,834.323975,171.465958,-0.017526,0.036270,-4.108710,85.622421,-1216.928223,137.645020,-0.006663,-0.011673,-1.636434,1125.328369,-45.254665,148.122101
46,0,-0.031988,0.008124,1.553422,-949.037720,-923.109985,160.023361,0.003823,0.001818,-1.179225,556.718872,831.263062,171.439011,-0.018566,0.027416,-4.134988,82.012321,-1214.858643,137.766266,-0.006753,-0.009705,-1.636232,1125.037476,-49.449203,148.072021
47,0,-0.033154,0.009989,1.555044,-948.987610,-922.145935,160.102188,-0.000946,0.002179,-1.185225,556.564270,828.147095,171.386780,-0.019847,0.028863,-4.160674,78.399422,-1212.765991,137.894669,-0.005472,-0.014510,-1.636303,1124.693726,-53.613239,148.051666
48,0,-0.034755,0.009155,1.556126,-949.007385,-921.452881,160.122849,-0.006506,0.002207,-1.185646,556.105957,824.634888,171.258881,-0.017417,0.042514,-4.185823,74.868095,-1210.541260,137.760895,-0.004983,-0.018613,-1.636743,1124.352783,-57.718956,148.105469
49,0,-0.033013,0.007251,1.556114,-949.082825,-921.009216,160.023590,-0.003443,0.004599,-1.194198,555.480164,821.045471,171.281937,-0.026253,0.037425,-4.209773,71.611710,-1208.063232,137.740555,-0.004130,-0.019892,-1.636878,1123.965210,-61.782101,148.161880
50,0,-0.029209,0.003680,1.555746,-949.164856,-920.747437,159.882645,0.003746,-0.000377,-1.191019,554.112671,817.207092,171.449478,-0.018472,0.032180,-4.231191,68.379005,-1205.248535,137.878677,-0.005434,-0.017025,-1.636620,1123.604126,-65.901642,148.251328
51,0,-0.029446,0.004449,1.556380,-949.188293,-919.791870,159.970200,0.009043,-0.000575,-1.190391,552.923828,813.316650,171.589355,-0.020921,0.027217,-4.250818,65.315018,-1202.400879,137.987534,-0.008014,-0.013851,-1.636516,1123.329346,-70.151741,148.317886
52,0,-0.032919,0.009019,1.559051,-949.128357,-918.362671,159.922134,0.012117,0.000898,-1.194688,552.283752,809.445984,171.917404,-0.021621,0.034419,-4.269504,62.285133,-1199.507568,137.899826,-0.007474,-0.011846,-1.636693,1122.952148,-74.360741,148.342758
53,0,-0.031506,0.009288,1.562980,-948.974915,-917.069702,160.033279,0.014567,0.003286,-1.198991,551.802063,805.735840,171.886826,-0.018545,0.035015,-4.287404,59.365692,-1196.514404,137.888321,-0.003300,-0.014394,-1.636903,1122.498291,-78.437546,148.315140
54,0,-0.018810,0.005080,1.564276,-948.801758,-915.764893,160.133514,0.011814,0.005899,-1.205880,551.610291,802.302612,171.940765,-0.021723,0.031792,-4.304781,56.572716,-1193.406128,137.856781,-0.001221,-0.018704,-1.636529,1122.136963,-82.611794,148.329529
55,0,-0.027125,0.007938,1.568069,-948.813843,-914.801331,159.856384,0.015778,0.024110,-1.211805,551.406616,799.125916,172.155029,-0.016356,0.037630,-4.321236,53.766804,-1190.195557,137.910950,-0.004073,-0.019711,-1.636331,1121.821777,-86.943642,148.314789
56,0,-0.031540,0.008538,1.568654,-949.098206,-913.079651,159.918823,0.012895,0.020813,-1.213141,550.843506,796.212830,172.049408,-0.016399,0.031720,-4.338740,51.107929,-1186.903320,138.012772,-0.006135,-0.016118,-1.636669,1121.566895,-91.172310,148.276520
57,0,-0.034881,0.014395,1.569670,-949.209656,-911.248779,160.014130,0.010166,0.016489,-1.209923,549.832458,793.454834,171.902969,-0.015642,0.030999,-4.355308,48.596363,-1183.570190,137.991745,-0.007277,-0.008361,-1.637510,1121.300659,-95.257256,148.271759
58,0,-0.035578,0.015459,1.571680,-949.112000,-909.659180,160.065155,0.007226,0.011218,-1.209337,548.850281,790.508362,171.845856,-0.017613,0.034431,-4.371058,46.146000,-1180.226562,138.010132,-0.005777,-0.007785,-1.637308,1120.940430,-99.333466,148.260330
59,0,-0.034073,0.016997,1.572695,-949.002136,-908.331116,159.995560,0.007244,0.009884,-1.211680,548.007446,786.998596,172.033447,-0.019578,0.035627,-4.386062,43.798397,-1176.855957,138.066284,-0.002849,-0.014401,-1.637506,1120.522095,-103.463066,148.265930
60,0,-0.032088,0.014003,1.575543,-948.838928,-907.168762,160.059128,0.007907,0.010225,-1.217143,547.468384,783.393921,171.905685,-0.017983,0.035525,-4.399724,41.505058,-1173.313843,138.174469,-0.002477,-0.020459,-1.637114,1120.151001,-107.561081,148.317642
61,0,-0.029479,0.009600,1.577360,-948.690186,-906.062012,159.945740,0.009690,0.011916,-1.225018,547.196411,779.390991,171.869339,-0.013030,0.036871,-4.411757,39.268356,-1169.683838,138.262634,-0.002200,-0.020587,-1.636207,1119.728027,-111.622330,148.306519
62,0,-0.029401,0.004545,1.577436,-949.047119,-904.819458,159.780914,0.011990,0.017043,-1.233090,546.698730,775.090454,171.993256,-0.012846,0.034198,-4.424403,37.239086,-1165.964478,138.293488,-0.002522,-0.014715,-1.636304,1119.328369,-115.639633,148.246445
63,0,-0.034480,0.005976,1.577075,-949.643738,-903.086975,159.946487,0.016870,0.018764,-1.233061,545.665344,770.603760,172.036362,-0.013630,0.029767,-4.436320,35.371746,-1162.122070,138.160141,-0.004843,-0.010291,-1.636779,1119.123169,-119.699554,148.231476
64,0,-0.034669,0.005900,1.578482,-949.982239,-901.305908,159.947937,0.027211,0.026181,-1.248919,545.304932,766.678345,172.507050,-0.011581,0.024315,-4.447979,33.471035,-1158.246338,138.113129,-0.008832,0.004088,-1.638535,1118.872437,-123.510735,148.608429
65,0,-0.031413,0.006648,1.581034,-949.992798,-899.593445,159.882355,0.033371,0.031115,-1.256370,544.801086,762.985657,172.910828,-0.009249,0.031336,-4.459632,31.535990,-1154.519653,138.148132,-0.009292,0.000737,-1.639181,1118.597778,-127.431763,148.699371
66,0,-0.030449,0.008228,1.583876,-949.919983,-897.703064,159.747955,0.032100,0.030709,-1.258586,544.111633,759.310974,172.708588,-0.016007,0.037978,-4.469748,29.826132,-1150.797729,138.181381,-0.009039,-0.001495,-1.638941,1118.141724,-131.434845,148.761581
67,0,-0.034488,0.007377,1.586141,-949.836914,-895.436401,159.832947,0.031752,0.031825,-1.270457,543.986938,756.448914,173.079376,-0.017489,0.031873,-4.480266,28.201075,-1146.961060,138.296982,-0.007387,-0.004075,-1.638454,1117.723267,-135.542999,148.642639
68,0,-0.035770,0.009783,1.589359,-949.510315,-893.259338,159.922409,0.023854,0.028530,-1.276612,543.562561,753.498657,172.793564,-0.014129,0.032594,-4.490417,26.549639,-1143.159180,138.315628,-0.006553,-0.000373,-1.637577,1117.345581,-139.664307,148.595810
69,0,-0.034485,0.009694,1.593941,-949.164795,-891.101868,159.933563,0.017245,0.022723,-1.280362,542.987305,750.707825,172.045044,-0.013207,0.038316,-4.499604,24.999197,-1139.301147,138.167892,-0.007153,0.004110,-1.636949,1116.977539,-143.816345,148.497650
70,0,-0.032656,0.011879,1.598185,-948.803284,-888.860962,159.757126,0.006185,0.012321,-1.280585,541.861877,748.201843,171.991562,-0.012335,0.031440,-4.508660,23.615940,-1135.278809,138.281982,-0.007945,0.006991,-1.637817,1116.706055,-147.972488,148.515762
71,0,-0.034125,0.014690,1.599669,-948.868713,-886.393982,159.848831,0.000602,0.008455,-1.285158,541.079834,745.349121,172.022934,-0.010149,0.025422,-4.517275,22.159214,-1131.395996,138.420761,-0.008475,0.007366,-1.637815,1116.210083,-152.289185,148.785629
72,0,-0.037492,0.015503,1.600085,-949.117615,-883.958191,159.982086,-0.002534,0.014062,-1.291426,540.718933,741.472595,172.086777,-0.011889,0.038723,-4.525584,20.722240,-1127.546753,138.337173,-0.004738,0.002304,-1.638183,1115.886475,-156.551682,149.067078
73,0,-0.036452,0.012495,1.600555,-949.309021,-881.783081,159.883347,0.007781,0.019172,-1.296968,540.282593,737.039185,172.054031,-0.013075,0.037780,-4.533705,19.433380,-1123.596680,138.333252,0.000109,0.001318,-1.638349,1115.521484,-160.785248,149.238983
74,0,-0.033747,0.007477,1.601669,-949.383789,-879.902893,159.772018,0.023535,0.021739,-1.300128,539.557068,732.689026,172.117813,-0.016362,0.026176,-4.541412,18.209265,-1119.655151,138.398666,0.003085,0.003023,-1.637553,1115.074707,-165.040009,149.138931
75,0,-0.034675,0.007219,1.603498,-949.254150,-877.492432,159.778137,0.029896,0.025395,-1.304116,538.783447,728.803528,172.518631,-0.014377,0.029465,-4.549212,16.931362,-1115.739868,138.280365,0.002019,0.006217,-1.637654,1114.784180,-169.133972,148.811691
76,0,-0.036435,0.012265,1.608273,-948.837219,-874.655273,159.808411,0.032628,0.028773,-1.308789,538.129028,725.306763,173.139755,-0.013051,0.044119,-4.556911,15.617434,-1111.790527,138.187790,-0.004789,0.010752,-1.637348,1114.424927,-173.188126,148.568619
77,0,-0.034006,0.016864,1.614776,-948.266785,-872.128479,159.824997,0.031758,0.027953,-1.313735,537.506531,721.869080,173.040955,-0.012831,0.042055,-4.562903,14.445858,-1107.885498,138.504425,-0.009409,0.008972,-1.636887,1114.129883,-177.245590,148.410172
78,0,-0.029580,0.015107,1.619338,-947.862549,-869.749817,159.835419,0.031380,0.028257,-1.318241,536.880981,718.460388,172.359711,-0.012459,0.030970,-4.569813,13.334242,-1103.807129,138.724823,-0.009087,0.005589,-1.637210,1113.766113,-181.324203,148.528229
79,0,-0.027910,0.011960,1.618684,-947.833862,-867.393616,159.752274,0.022634,0.023852,-1.322855,536.476562,715.891785,172.686829,-0.012231,0.041664,-4.574942,12.210979,-1099.817627,138.605194,-0.005075,0.005552,-1.638244,1113.339233,-185.427826,148.804581
80,0,-0.033191,0.007703,1.615771,-948.339050,-864.531006,159.637848,0.011450,0.015757,-1.328714,536.084412,713.336243,172.475906,-0.014894,0.036220,-4.581040,11.221595,-1095.778198,138.457352,0.000107,0.006078,-1.638796,1112.985840,-189.592636,149.066711
81,0,-0.037522,0.005935,1.613800,-948.791199,-861.443359,159.774048,-0.002022,0.009806,-1.327547,535.433167,710.444641,171.739273,-0.015417,0.030261,-4.587341,10.297526,-1091.685913,138.455414,0.003013,0.007439,-1.638162,1112.628052,-193.764435,149.258118
82,0,-0.036920,0.008136,1.616261,-948.808350,-858.327820,159.776840,-0.008718,-0.004170,-1.336421,534.733582,706.015198,171.634003,-0.017482,0.033391,-4.592632,9.417771,-1087.578735,138.698395,0.004404,0.008387,-1.637848,1112.243408,-197.884964,149.211472
83,0,-0.032857,0.010494,1.621967,-948.399414,-855.452026,159.793076,0.008017,0.004282,-1.344513,533.968933,701.669250,171.722015,-0.017104,0.029115,-4.598887,8.352395,-1083.506348,139.080856,0.003363,0.009026,-1.638005,1111.875000,-201.974487,148.996567
84,0,-0.030551,0.011631,1.626051,-948.094482,-852.578979,159.596588,0.020471,0.005953,-1.346313,532.933716,697.747681,172.287888,-0.006706,0.037387,-4.605516,7.232285,-1079.446899,138.864502,0.000618,0.008739,-1.638324,1111.527100,-206.004898,148.792221
85,0,-0.035314,0.006677,1.626918,-948.139526,-849.517578,159.696426,0.028960,0.011374,-1.345788,531.731934,694.266357,172.904053,-0.013480,0.048465,-4.611151,6.326073,-1075.432495,138.329132,-0.003063,0.006855,-1.638385,1111.282227,-209.994476,148.645966
86,0,-0.034368,0.006574,1.632193,-947.793884,-846.318542,159.694702,0.029987,0.010381,-1.344424,530.500977,690.735779,172.672226,-0.020939,0.044303,-4.616432,5.559420,-1071.440308,138.079865,-0.005308,0.006525,-1.637720,1110.968628,-214.109756,148.541168
87,0,-0.030808,0.009541,1.640587,-947.173950,-843.136108,159.680725,0.029108,0.006907,-1.345143,529.490784,687.574524,172.393112,-0.022069,0.046413,-4.619779,4.779669,-1067.309814,138.495438,-0.006170,0.008703,-1.637634,1110.608032,-218.226776,148.564667
88,0,-0.027879,0.010714,1.646983,-946.684509,-840.019653,159.711563,0.019648,0.000694,-1.343925,528.586731,684.756653,172.687515,-0.010411,0.032641,-4.622630,3.962786,-1063.057861,138.716232,-0.002958,0.009577,-1.637699,1110.067383,-222.288910,148.599396
89,0,-0.032407,0.009598,1.649391,-946.733398,-836.368713,159.761108,0.009769,-0.008903,-1.347218,527.963440,681.968384,172.154800,-0.012125,0.038998,-4.626678,3.124262,-1059.088501,138.765030,0.000341,0.005618,-1.636996,1109.640991,-226.392532,148.644424
90,0,-0.037451,0.008971,1.649306,-947.101257,-832.874756,159.889465,0.000953,-0.004244,-1.364757,528.147644,679.086609,171.567856,-0.016794,0.043588,-4.631889,2.304138,-1055.172852,138.443848,-0.000286,0.003240,-1.636616,1109.301270,-230.601105,148.729248
91,0,-0.040506,0.004974,1.649057,-947.473389,-829.519531,159.819077,0.000858,0.009178,-1.379971,528.432007,675.587280,171.725342,-0.012800,0.053617,-4.636764,1.375196,-1051.216187,138.462418,-0.000462,0.004838,-1.637583,1109.021484,-234.741394,148.778503
92,0,-0.037862,0.003827,1.651807,-947.535583,-826.265930,159.658478,0.000599,0.001842,-1.385757,527.900146,671.819824,171.681000,-0.004062,0.043440,-4.641914,0.661509,-1046.982422,138.863342,-0.002142,0.008191,-1.638792,1108.718384,-238.751434,148.740356
93,0,-0.031527,0.002867,1.657823,-947.130493,-823.090210,159.641983,0.007052,0.008318,-1.399747,527.454590,668.631226,171.649109,-0.013943,0.030789,-4.645122,0.021217,-1042.967163,138.934052,-0.004723,0.011622,-1.638337,1108.394653,-242.790558,148.788452
94,0,-0.025644,0.005247,1.663786,-946.674500,-819.764709,159.389175,0.009958,0.006958,-1.402226,526.399231,665.815918,172.067139,-0.011949,0.053747,-4.647966,-0.672983,-1039.003418,138.577621,-0.005653,0.007135,-1.637780,1108.031860,-246.962646,148.677933
95,0,-0.030973,0.007351,1.668598,-946.322449,-815.800354,159.467331,0.007219,0.001439,-1.404506,525.229675,662.880371,171.687134,-0.018516,0.049375,-4.650591,-1.181804,-1034.893921,138.333954,-0.003841,0.001285,-1.637217,1107.635132,-251.205139,148.551682
96,0,-0.032418,0.008424,1.674137,-945.897034,-811.988403,159.693542,0.003822,0.000146,-1.407357,524.326111,659.862427,171.609146,-0.013195,0.032649,-4.653483,-1.757270,-1030.638672,138.679184,-0.002471,0.001298,-1.637928,1107.292969,-255.362869,148.437073
97,0,-0.027953,0.004959,1.677509,-945.785767,-808.440857,159.881531,-0.001390,-0.000575,-1.413557,523.651978,656.586914,171.685684,-0.017658,0.037396,-4.657868,-2.354273,-1026.613892,138.828354,-0.002782,0.007723,-1.638578,1106.944824,-259.417267,148.367172
98,0,-0.022693,0.001067,1.681114,-945.699707,-804.957092,159.474457,-0.008567,-0.006111,-1.419447,522.955383,652.869690,171.248306,-0.022006,0.049604,-4.661536,-3.067617,-1022.653564,138.703217,-0.005138,0.011909,-1.638843,1106.572998,-263.560913,148.372299
99,0,-0.027475,0.003044,1.682094,-945.758545,-801.323120,159.505112,0.004394,0.000227,-1.425675,522.247498,649.304443,171.577942,-0.005523,0.048724,-4.666759,-3.779574,-1018.418640,138.708817,-0.007124,0.011164,-1.639420,1106.272339,-267.726593,148.477966
