Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
23,0,4.039335,-0.252187,1.806332,-99.015778,633.545410,60.464287,0.004698,-0.004097,-0.962243,720.269470,1046.777954,174.855743,-0.002207,-0.034714,0.546369,442.019684,779.173828,148.792206,-0.036455,-0.017941,-0.294397,519.083374,1011.247009,149.371307
24,0,4.086748,-0.333014,1.738075,-97.926643,633.208252,60.613045,0.000930,-0.004817,-0.965981,719.800049,1048.498901,175.002106,0.004203,-0.032360,0.552199,445.128906,780.728516,148.510422,-0.033763,-0.008127,-0.290563,522.370178,1011.813782,149.207947
25,0,4.135819,-0.438120,1.642830,-96.760353,632.905579,60.914818,-0.002682,-0.005516,-0.970496,719.277771,1050.005737,175.477844,-0.010491,-0.025749,0.546868,448.118561,782.267883,148.313477,-0.028067,-0.003311,-0.296850,525.555786,1013.366577,149.369141
26,0,4.178087,-0.532803,1.557474,-95.189354,632.382141,61.052494,0.004307,-0.025524,-0.999161,718.258301,1050.870239,175.291702,0.004314,-0.032505,0.546143,451.127014,783.376587,148.490311,-0.027604,-0.006067,-0.300213,528.517822,1014.852783,149.655731
27,0,4.217688,-0.628217,1.474467,-93.534874,631.726746,61.168110,0.003330,-0.046395,-1.069247,718.874695,1050.570679,177.696533,-0.000220,-0.030819,0.542125,453.891357,784.620300,148.916855,-0.016439,-0.016709,-0.299607,530.683655,1016.908875,149.412872
28,0,4.247497,-0.744156,1.388625,-91.875816,631.070251,61.443256,0.018557,-0.051708,-1.144034,719.979736,1050.401733,178.841583,-0.003050,-0.035009,0.540971,456.865509,786.232544,149.126160,-0.031329,-0.022487,-0.296832,533.258850,1018.924622,149.551178
29,0,4.267683,-0.826091,1.322807,-90.227013,630.409851,61.375599,0.038073,-0.052710,-1.219123,721.238403,1050.218750,178.713593,0.000038,-0.034643,0.542138,459.830994,787.434753,148.963837,-0.043131,-0.024841,-0.292520,535.865845,1020.254395,149.219986
30,0,4.282832,-0.900656,1.257992,-88.642609,629.884705,61.294865,0.062796,-0.057870,-1.293064,722.378723,1050.171997,177.929657,-0.000382,-0.034041,0.546467,463.048431,789.032104,148.898651,-0.041310,-0.019382,-0.292876,538.733398,1021.523132,148.612595
31,0,4.283253,-0.989385,1.165646,-87.271713,629.546448,61.234299,0.069806,-0.058015,-1.359855,724.478699,1050.505737,177.897766,-0.001933,-0.029443,0.550774,466.369568,790.375549,148.940643,-0.042718,-0.006951,-0.290583,541.368713,1022.972839,148.864120
32,0,4.299108,-1.044478,1.135652,-86.220757,628.942322,61.200470,0.063215,-0.059865,-1.415792,728.636475,1051.056641,178.310394,-0.000888,-0.032024,0.559632,469.468048,791.829712,149.175964,-0.033514,-0.007060,-0.289364,544.504761,1024.277344,148.956070
33,0,4.288033,-1.149805,1.061962,-85.448486,628.327026,61.006325,0.054893,-0.062507,-1.471109,732.954346,1051.581787,178.058685,-0.002213,-0.030667,0.565410,472.637207,793.445190,149.427856,-0.029486,-0.016560,-0.278641,547.640808,1025.062744,149.566498
34,0,4.297291,-1.229028,0.969544,-84.524391,628.054749,61.222126,0.033439,-0.049230,-1.527213,737.635986,1052.016846,177.459091,0.001000,-0.031359,0.566323,475.732330,794.439697,149.532440,-0.026520,-0.024980,-0.287302,550.454407,1026.922241,150.137909
35,0,4.301005,-1.341281,0.819270,-83.547806,627.664124,61.312176,0.000742,-0.023869,-1.583285,742.771484,1052.319458,176.066742,-0.000017,-0.034347,0.565541,478.793427,796.027710,149.470428,-0.023871,-0.022207,-0.285841,553.261658,1028.214355,150.019272
36,0,4.298142,-1.450586,0.685750,-82.463234,627.278564,61.563984,-0.017146,0.014357,-1.628123,747.242188,1051.658325,176.265030,-0.006364,-0.030704,0.563839,481.979584,797.465698,149.298859,-0.033686,-0.009915,-0.291167,556.367920,1029.962524,149.822037
37,0,4.290464,-1.530080,0.587411,-80.999252,626.727844,61.533978,-0.011854,0.053036,-1.666495,751.325928,1049.908447,177.083038,-0.002246,-0.023655,0.568613,485.125397,798.797119,149.112991,-0.040525,-0.002135,-0.291650,559.334717,1031.312134,149.509689
38,0,4.272339,-1.617886,0.498902,-79.609322,626.247742,61.621101,-0.009261,0.084245,-1.710162,754.898621,1048.539307,178.029053,0.002042,-0.031087,0.573489,488.065369,799.535400,149.451965,-0.033555,-0.008694,-0.298817,561.948914,1033.241333,149.106232
39,0,4.259370,-1.682457,0.426291,-78.335281,625.716248,61.485687,-0.011280,0.109469,-1.754520,758.112244,1047.437378,178.841263,0.000422,-0.035402,0.580526,490.947021,801.278442,149.865692,-0.036514,-0.025008,-0.289959,565.063049,1034.803345,149.510742
40,0,4.240112,-1.760094,0.337911,-77.216675,625.283875,61.496204,-0.013549,0.133533,-1.798301,761.134277,1046.444946,179.187912,-0.005090,-0.034785,0.584854,493.904419,802.400452,149.795807,-0.037449,-0.035781,-0.284343,568.256592,1035.806519,149.900925
41,0,4.209064,-1.841033,0.222178,-75.859894,624.736084,61.559624,-0.011980,0.152309,-1.840623,763.661316,1045.680298,179.688873,0.022612,-0.038285,0.592285,496.772491,802.963989,150.156357,-0.020739,-0.031366,-0.285614,571.339661,1037.264526,149.480362
42,0,4.176888,-1.916298,0.114621,-74.411819,624.146301,61.548592,-0.006951,0.163816,-1.881329,765.909241,1045.072998,179.750900,-0.005745,-0.031013,0.591753,499.856812,804.855469,149.871613,-0.033579,-0.009884,-0.282682,574.879333,1038.870972,149.891251
43,0,4.141921,-1.993123,0.019702,-72.900215,623.630432,61.540188,-0.002727,0.148872,-1.943688,766.685669,1044.865601,180.185837,0.003238,-0.033183,0.591935,502.763855,805.980042,149.802521,-0.043002,0.002353,-0.280837,577.993774,1039.813843,150.160141
44,0,4.120671,-2.062329,-0.079095,-71.323647,623.343506,61.593788,0.015425,0.122086,-2.012798,766.490540,1044.722778,181.644150,-0.003045,-0.033566,0.588638,505.846802,807.517273,149.366669,-0.033293,-0.003563,-0.277762,580.773804,1040.859863,150.059311
45,0,4.052486,-2.159848,-0.176201,-70.424706,622.697083,61.869835,0.035424,0.105631,-2.070543,766.352600,1044.595581,182.506393,-0.000986,-0.030518,0.583761,509.036957,809.140381,149.632477,-0.036147,-0.013048,-0.279229,583.070129,1042.670654,150.765884
46,0,4.026885,-2.215881,-0.231566,-69.259163,622.090881,62.789932,0.069073,0.098074,-2.111502,766.114624,1044.617554,182.407608,-0.007071,-0.027439,0.579133,512.372070,811.079834,150.456085,-0.028434,-0.023821,-0.283650,585.507874,1044.067749,150.352386
