Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
48,0,-0.008133,0.129119,2.462007,-490.874695,-538.563049,160.548416,-0.261486,3.136949,0.107908,-2330.648682,-813.830078,148.037735,0.007789,0.006909,3.048576,-513.582947,877.740295,139.092026,-0.013020,-0.091564,2.819094,-791.645142,-808.015930,136.610992
49,0,-0.007202,0.126923,2.458409,-494.483704,-536.885986,160.572372,-0.262725,3.136889,0.118770,-2334.324219,-816.656921,147.609146,0.004382,0.005626,3.048289,-517.988464,877.803955,138.996918,-0.014094,-0.088703,2.820355,-795.533936,-806.444336,136.486664
50,0,-0.008389,0.125066,2.454625,-497.897949,-535.332153,160.540359,-0.282756,3.127274,0.101905,-2336.668701,-819.025635,147.763458,0.006876,0.006380,3.047647,-522.230774,877.879578,138.948013,-0.017621,-0.082497,2.819274,-799.256042,-804.871887,136.120163
51,0,-0.000536,0.123794,2.452066,-501.267914,-533.680054,160.521454,-0.319422,3.127243,0.074149,-2339.216553,-821.464111,147.811966,0.008596,0.007730,3.047037,-526.476440,878.005920,139.085648,-0.018948,-0.082567,2.818989,-803.005249,-803.510254,136.011841
52,0,-0.000259,0.126228,2.447415,-504.997955,-532.107727,160.490128,-0.316931,3.125895,0.072432,-2341.639160,-823.401550,147.205185,0.008965,0.008042,3.047050,-530.789978,878.107178,139.151138,-0.012994,-0.084696,2.818541,-806.875977,-802.203125,136.078827
53,0,-0.007464,0.119526,2.438889,-509.351318,-530.580200,160.408585,-0.349714,3.116835,0.029913,-2342.745850,-825.194275,147.371002,0.007350,0.007758,3.047526,-535.119385,878.192932,139.092117,-0.016522,-0.093956,2.814749,-810.909546,-800.785034,136.238129
54,0,-0.016406,0.120440,2.433895,-513.568420,-528.780273,160.577606,-0.317026,3.140872,0.035389,-2344.575684,-827.239746,146.668427,0.009771,0.006922,3.048120,-539.330872,878.219482,138.858795,-0.018142,-0.091040,2.812799,-814.700684,-799.243774,136.206482
55,0,-0.019166,0.122421,2.430614,-517.433228,-526.964661,160.749817,-0.328331,3.144629,0.008996,-2344.584229,-829.832520,146.990021,0.010689,0.007593,3.048661,-543.583801,878.244812,138.676636,-0.029805,-0.087375,2.812081,-818.485596,-797.695496,136.126419
56,0,-0.017583,0.123591,2.428054,-521.059448,-525.251892,160.597061,-0.277400,3.164727,0.055993,-2346.002930,-833.906738,146.578064,0.003580,0.008035,3.048688,-547.982971,878.292664,138.780136,-0.034841,-0.080163,2.811400,-822.226990,-796.013672,136.035782
57,0,-0.010524,0.123090,2.424995,-524.436646,-523.656250,160.429611,-0.254972,3.160192,0.076938,-2347.629639,-838.980896,146.755020,0.009560,0.004203,3.047575,-552.033081,878.246155,138.970337,-0.023491,-0.066643,2.810049,-826.389526,-794.072571,135.837006
58,0,-0.001148,0.119289,2.421969,-527.778198,-522.195007,160.274139,-0.281150,3.149167,0.066266,-2349.798828,-843.099670,147.849869,0.010684,0.003997,3.046578,-556.078369,878.241211,138.887695,-0.015362,-0.072309,2.810250,-830.417969,-792.846741,135.880875
59,0,0.001522,0.117541,2.416424,-531.477783,-520.549377,160.283524,-0.289135,3.142827,0.082392,-2352.716553,-846.764709,148.328445,0.008066,0.005844,3.045602,-560.240845,878.365479,138.831970,-0.013909,-0.079413,2.810297,-834.329102,-791.404663,136.010422
60,0,-0.001257,0.119449,2.412013,-535.514160,-518.393677,160.271927,-0.269656,3.152768,0.107433,-2356.180420,-850.408997,147.869034,0.004752,0.004418,3.045262,-564.456848,878.398926,138.810715,-0.021352,-0.080674,2.809737,-838.184326,-789.957031,136.084869
61,0,-0.007887,0.121757,2.407132,-539.719543,-516.189270,160.243607,-0.296114,3.151099,0.097280,-2420.622314,-855.633789,114.437004,0.007429,0.004791,3.045345,-568.433594,878.486084,138.727158,-0.032108,-0.079269,2.809089,-842.090637,-788.477478,136.233444
62,0,-0.010532,0.119053,2.400756,-543.690674,-514.323853,160.481155,-0.319153,3.140535,0.095515,-2410.471191,-857.774048,121.711136,0.010315,0.004604,3.045636,-572.425049,878.570984,138.775970,-0.034237,-0.069876,2.808389,-846.031738,-786.967896,136.129150
63,0,-0.011650,0.118440,2.393493,-547.433655,-512.615234,160.496918,-0.335769,3.138824,0.078269,-2413.724365,-860.199707,121.261276,0.005647,0.005054,3.045931,-576.639648,878.658081,138.785965,-0.029120,-0.064156,2.808045,-849.899841,-785.600159,135.951675
64,0,-0.010142,0.099999,2.388404,-551.107605,-511.290009,160.578873,-0.009879,-0.015711,0.516444,-2386.171143,-861.124390,137.703735,0.006367,0.007567,3.045359,-580.705139,878.802368,138.755173,-0.021879,-0.069348,2.809173,-853.649353,-784.258423,135.842682
65,0,-0.005175,0.099053,2.382093,-554.444275,-509.872803,160.248672,-0.025703,-0.008616,0.524837,-2388.382812,-863.066284,137.646454,0.006960,0.005757,3.043988,-584.755188,878.828369,138.636993,-0.013220,-0.072996,2.809726,-857.350403,-782.908997,135.611069
66,0,-0.004701,0.101884,2.375539,-558.102844,-508.180084,160.433365,-0.033453,-0.004107,0.519463,-2389.687744,-864.854065,137.518784,0.010804,0.005726,3.042721,-588.709045,878.844788,138.469482,-0.016465,-0.081589,2.809405,-861.227234,-781.633972,135.660782
67,0,-0.005300,0.101334,2.365842,-561.792847,-506.716797,160.471283,-0.031950,0.006581,0.516501,-2391.020752,-867.180908,137.234863,0.011818,0.005402,3.042136,-592.763855,878.981262,138.372894,-0.026468,-0.085183,2.808326,-865.088257,-780.216797,135.804306
68,0,-0.000839,0.096557,2.356058,-565.443237,-505.468414,160.279541,-0.030370,0.020930,0.497217,-2391.595703,-870.344910,137.019135,0.009122,0.009435,3.042808,-596.948975,879.148621,138.313660,-0.034899,-0.079140,2.807636,-868.932129,-778.709839,135.917343
69,0,-0.003549,0.095293,2.344861,-569.542358,-503.922394,160.411743,-0.021292,0.026907,0.481509,-2391.739990,-874.278687,137.015579,0.007829,0.006565,3.043379,-601.146484,879.180969,138.326920,-0.037149,-0.072848,2.808221,-872.749756,-777.198486,136.107101
70,0,-0.007702,0.094096,2.335257,-573.806763,-501.989532,160.399063,-0.016992,0.022734,0.470412,-2393.592529,-878.608093,137.095459,0.003379,-0.002885,3.043478,-605.472839,878.961121,138.644028,-0.028300,-0.063207,2.808517,-876.500854,-775.716553,136.096497
71,0,-0.008555,0.093968,2.327059,-577.760010,-500.302063,160.442673,-0.007844,0.013091,0.462861,-2396.753906,-882.596924,137.260086,0.001775,0.000738,3.043569,-609.686218,879.016052,138.870300,-0.019905,-0.062110,2.808221,-880.260925,-774.413147,135.931717
72,0,-0.007299,0.091190,2.317266,-581.554443,-498.796875,160.283737,-0.011295,0.004318,0.469831,-2400.635254,-886.172363,137.136597,0.003335,0.002884,3.042918,-613.723938,879.162292,138.666077,-0.019647,-0.072062,2.807391,-884.034790,-773.154602,135.705978
73,0,-0.001633,0.087959,2.309248,-584.913574,-497.529358,160.533539,-0.013630,-0.012762,0.462628,-2402.534180,-889.176331,138.481689,0.008081,0.005779,3.042342,-617.610840,879.248291,138.255493,-0.023920,-0.079755,2.806829,-887.803101,-771.791260,135.344772
74,0,0.004785,0.086235,2.302434,-588.156982,-496.164368,160.264557,-0.004278,-0.014709,0.460637,-2405.797363,-891.930786,138.619263,0.008416,0.001973,3.042012,-621.646301,879.259338,138.035065,-0.030806,-0.087092,2.806958,-891.694824,-770.366333,135.262878
75,0,0.005407,0.089615,2.297763,-591.510864,-494.413513,160.234772,-0.005182,-0.019772,0.451093,-2408.196289,-894.866699,138.514557,0.004925,0.001400,3.042702,-625.775330,879.423767,138.390320,-0.031175,-0.083950,2.807763,-895.655518,-768.902649,135.361465
76,0,0.002426,0.087886,2.294106,-595.317566,-492.327576,160.195114,-0.011126,-0.024465,0.444733,-2410.142578,-897.342102,138.588287,0.005825,0.007047,3.043578,-629.711609,879.618591,138.532669,-0.029321,-0.076955,2.808444,-899.594849,-767.453491,135.623596
77,0,-0.004906,0.082725,2.287148,-599.200134,-490.620758,160.355591,-0.012758,-0.019574,0.434184,-2411.463379,-899.602295,138.902664,0.007270,0.003698,3.043819,-633.628967,879.731079,138.452850,-0.027171,-0.070354,2.809036,-903.447693,-766.016541,135.922729
78,0,-0.006336,0.081789,2.281441,-603.036560,-488.928223,160.382126,-0.017909,-0.009736,0.423667,-2413.371582,-902.066406,138.104355,0.006672,0.008851,3.043472,-637.533264,879.838562,138.163162,-0.025524,-0.065816,2.808978,-907.280640,-764.541016,135.968887
79,0,-0.031376,0.014035,2.272886,-606.216309,-487.926819,159.924896,-0.018055,0.002519,0.410456,-2414.075684,-904.368713,137.743179,0.005579,0.002643,3.042065,-641.525452,879.847473,138.066040,-0.028304,-0.068555,2.808141,-911.185242,-763.148804,135.764114
80,0,-0.026327,0.016682,2.267264,-609.704407,-486.520111,159.991547,-0.020684,0.020277,0.394374,-2414.704346,-907.104858,137.298080,0.006876,0.008548,3.041788,-645.461548,880.040161,138.205582,-0.034174,-0.078456,2.807550,-915.044067,-761.772095,135.471252
81,0,-0.020502,0.016894,2.260643,-613.225525,-485.278198,159.822449,-0.030710,0.016793,0.387190,-2415.228516,-910.669861,138.290329,0.008220,0.006476,3.041962,-649.439392,880.108093,138.334488,-0.033392,-0.083341,2.807097,-918.742798,-760.315063,135.219223
82,0,-0.022232,0.017566,2.253208,-617.178345,-483.927124,159.764633,-0.018088,0.019303,0.371580,-2418.463623,-914.700928,137.350159,0.007522,0.004697,3.042894,-653.485046,880.126892,138.308502,-0.025891,-0.081766,2.807778,-922.516113,-759.016846,135.169693
83,0,-0.027542,0.017140,2.246404,-621.543518,-482.250275,159.923965,-0.013408,0.022834,0.355497,-2419.424316,-917.964478,137.779709,0.005749,0.007532,3.043745,-657.534607,880.285828,138.244934,-0.018536,-0.079002,2.808624,-926.463074,-757.704102,135.250549
84,0,-0.033013,0.020297,2.241057,-625.719788,-480.501526,159.910019,-0.008809,0.036763,0.334637,-2418.846924,-920.420776,138.439178,0.005381,0.005268,3.043795,-661.566284,880.325378,138.090958,-0.019373,-0.072799,2.808626,-930.383179,-756.124390,135.224319
85,0,-0.032284,0.025976,2.237851,-629.484253,-478.625427,160.040863,-0.007526,0.045091,0.322024,-2419.719238,-922.907593,138.897354,0.008600,0.007073,3.043893,-665.529358,880.388916,138.042404,-0.031885,-0.072113,2.807970,-934.300293,-754.619080,135.226074
86,0,-0.032805,0.023887,2.232333,-633.266602,-477.010864,159.831070,-0.025292,0.058759,0.315171,-2419.140625,-925.265137,139.607941,0.006426,0.005044,3.043281,-669.630859,880.451477,138.076340,-0.040904,-0.075830,2.807346,-938.185486,-753.170715,135.282333
87,0,-0.034712,0.019261,2.223946,-636.813660,-475.811768,160.023621,-0.015898,0.070607,0.289032,-2420.019287,-927.366516,139.702499,0.005240,0.005708,3.043264,-673.710388,880.533508,138.135178,-0.033902,-0.075221,2.807800,-942.041626,-751.711060,135.239319
88,0,-0.033686,0.016844,2.216455,-640.082031,-474.690826,159.930695,-0.022417,0.080259,0.272122,-2419.875977,-929.642944,140.326263,0.007280,0.005027,3.043763,-677.760803,880.627991,138.079865,-0.023256,-0.076584,2.808115,-945.871033,-750.340454,135.251099
89,0,-0.025832,0.021014,2.211248,-643.316650,-473.550781,159.512146,-0.026340,0.084706,0.240304,-2420.618408,-932.327515,140.365372,0.006872,0.007186,3.044432,-681.829895,880.790466,138.058746,-0.019284,-0.074924,2.808151,-949.689758,-748.966553,135.066696
90,0,-0.022517,0.019169,2.203850,-646.803650,-472.468689,159.667648,-0.027742,0.072773,0.174610,-2420.976318,-935.032288,141.436554,0.007959,0.008131,3.046009,-685.934875,880.920471,137.991074,-0.024557,-0.075072,2.807620,-953.565491,-747.481750,134.818359
91,0,-0.026042,0.019793,2.198907,-650.904907,-470.842499,159.648239,-0.027764,0.073094,0.111372,-2422.450195,-937.779236,141.630295,0.004887,0.009749,3.046590,-690.073364,881.126892,137.854706,-0.031209,-0.076198,2.807735,-957.464966,-746.020813,134.674866
92,0,-0.031526,0.019132,2.193788,-655.184814,-469.052460,159.480667,-0.033262,0.056745,0.049812,-2422.181641,-940.506226,141.515182,0.007594,0.009897,3.046636,-694.057495,881.202515,137.799988,-0.030723,-0.076704,2.808062,-961.473206,-744.563354,134.717804
93,0,-0.035873,0.020158,2.189857,-659.369324,-467.172546,159.839828,-0.035472,0.042750,-0.014541,-2422.807861,-943.286987,140.261993,0.013489,0.006362,3.045749,-697.989075,881.214844,137.738678,-0.027284,-0.076875,2.809020,-965.423279,-743.166809,134.933182
94,0,-0.037886,0.022657,2.188581,-663.248169,-465.269653,159.976303,-0.028548,0.050508,-0.071939,-2422.849854,-946.397278,139.512299,0.013072,0.003579,3.047722,-702.001221,881.241638,137.499008,-0.025786,-0.076952,2.809540,-969.397888,-741.754333,135.063995
95,0,-0.038216,0.029519,2.188025,-666.828552,-463.410583,159.761673,-0.018319,0.053961,-0.105001,-2422.763672,-950.556274,139.837860,0.009413,0.000805,3.047689,-706.210693,881.305664,137.598282,-0.027790,-0.075235,2.810022,-973.406006,-740.211121,134.944626
96,0,-0.033625,0.033648,2.188767,-669.863647,-461.684601,159.657837,-0.002304,0.057642,-0.151798,-2421.718750,-954.719543,140.261932,0.011956,0.002205,3.048452,-710.263733,881.347351,137.528397,-0.032638,-0.075462,2.809197,-977.414795,-738.705444,134.704041
97,0,-0.029775,0.037618,2.186763,-672.827332,-460.197083,159.515823,0.019487,0.059326,-0.184765,-2421.544189,-958.799133,140.341248,0.013423,-0.000293,3.049268,-714.299866,881.358215,137.391342,-0.033593,-0.073847,2.808209,-981.345886,-737.185181,134.507599
98,0,-0.030702,0.031128,2.180165,-676.753113,-459.308533,159.476532,0.035898,0.058482,-0.210599,-2421.873047,-962.339233,140.962662,0.013912,-0.001017,3.049810,-718.424377,881.414551,137.256393,-0.029415,-0.074580,2.808246,-985.282288,-735.814453,134.426437
99,0,-0.033435,0.022259,2.174506,-680.820190,-458.680359,159.817719,0.042237,0.061704,-0.238154,-2421.785889,-965.280212,141.241806,0.010947,0.002603,3.049996,-722.710938,881.529053,137.360138,-0.023471,-0.075775,2.808587,-989.192566,-734.432861,134.411560
100,0,-0.029260,0.018830,2.169961,-684.505554,-457.952209,159.854904,0.048079,0.067922,-0.273031,-2421.845703,-968.061401,141.252914,0.007842,-0.002167,3.048938,-727.021729,881.548889,137.444473,-0.022358,-0.077049,2.809199,-993.128296,-732.955261,134.349930
